t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
17.708626,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183018376,-0.1174162510,-0.0003363813,0.4772671598,0.5442698017,1.0189901822,0.0072432716,0.0368265950,7.7335849564,-7.286,-5,0.1640359172,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.750096,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183160412,-0.1174302669,-0.0003363813,0.4769446007,0.5443255087,1.0192915800,0.0072335455,0.0368141426,7.7309699546,-7.284,-6,0.1639379883,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.791800,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183302447,-0.1174442828,-0.0003363813,0.4766612256,0.5443808713,1.0195925953,0.0072243675,0.0368041639,7.7288744242,-7.282,-5,0.1638523323,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.833472,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183444482,-0.1174582987,-0.0003363813,0.4764135330,0.5444358943,1.0198932490,0.0072156893,0.0367964370,7.7272517706,-7.280,-6,0.1637778524,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.875117,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183586517,-0.1174723146,-0.0003363813,0.4761983348,0.5444905826,1.0201935601,0.0072074667,0.0367907598,7.7260595536,-7.279,-7,0.1637135502,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.916802,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183728553,-0.1174863305,-0.0003363813,0.4760127274,0.5445449401,1.0204935459,0.0071996595,0.0367869482,7.7252591171,-7.278,-6,0.1636585161,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.958505,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1183870588,-0.1175003464,-0.0003363813,0.4758540672,0.5445989709,1.0207932222,0.0071922311,0.0367848345,7.7248152517,-7.278,-7,0.1636119222,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.000204,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184012623,-0.1175143623,-0.0003363813,0.4757199465,0.5446526783,1.0210926034,0.0071851481,0.0367842661,7.7246958872,-7.277,-5,0.1635730143,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.041795,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184154658,-0.1175283781,-0.0003363813,0.4756081732,0.5447060656,1.0213917026,0.0071783801,0.0367851039,7.7248718132,-7.278,-6,0.1635411058,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.083550,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184296694,-0.1175423940,-0.0003363813,0.4755167508,0.5447591357,1.0216905317,0.0071718995,0.0367872211,7.7253164237,-7.278,-8,0.1635155715,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.125239,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184438729,-0.1175564099,-0.0003363813,0.4754438616,0.5448118911,1.0219891017,0.0071656810,0.0367905023,7.7260054851,-7.279,-6,0.1634958420,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.166761,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184580764,-0.1175704258,-0.0003363813,0.4753878501,0.5448643345,1.0222874227,0.0071597018,0.0367948425,7.7269169247,-7.280,-8,0.1634813988,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.208466,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1184722799,-0.1175844417,-0.0003363813,0.4753472090,0.5449164680,1.0225855035,0.0071539409,0.0368001459,7.7280306379,-7.281,-6,0.1634717697,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.250111,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1185503993,-0.1207091585,-0.0749932030,0.4745899042,0.5449682936,1.0229006483,0.0075634742,0.0377318571,7.9236899981,-7.476,-7,0.1642259046,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.291761,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1185646029,-0.1176755450,0.0728067244,0.4775208175,0.5450227968,1.0231998888,0.0071817712,0.0369752509,7.7648026789,-7.318,-6,0.1641726325,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.333585,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1185788064,-0.1176895609,-0.0003363813,0.4773672781,0.5450742739,1.0234988234,0.0071744324,0.0369732981,7.7643925926,-7.317,-6,0.1641276488,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.375101,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1185930099,-0.1177035768,-0.0003363813,0.4772378382,0.5451254305,1.0237974665,0.0071674340,0.0369728665,7.7643019555,-7.317,-7,0.1640902131,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.416788,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186072134,-0.1177175926,-0.0003363813,0.4771303451,0.5451762693,1.0240958309,0.0071607459,0.0369738191,7.7645020041,-7.317,-8,0.1640596511,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.458451,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186214170,-0.1177316085,-0.0003363813,0.4770428381,0.5452267934,1.0243939285,0.0071543411,0.0369760311,7.7649665395,-7.318,-5,0.1640353487,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.500132,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186356205,-0.1177456244,-0.0003363813,0.4769735321,0.5452770051,1.0246917699,0.0071481945,0.0369793890,7.7656716989,-7.318,-5,0.1640167468,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.541783,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186498240,-0.1177596403,-0.0003363813,0.4769208013,0.5453269068,1.0249893651,0.0071422837,0.0369837893,7.7665957475,-7.319,-6,0.1640033363,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.583435,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186640275,-0.1177736562,-0.0003363813,0.4768831654,0.5453765006,1.0252867229,0.0071365880,0.0369891376,7.7677188886,-7.320,-6,0.1639946535,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.625104,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186782311,-0.1177876721,-0.0003363813,0.4768592764,0.5454257885,1.0255838516,0.0071310886,0.0369953481,7.7690230910,-7.322,-6,0.1639902763,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.666802,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1186924346,-0.1178016880,-0.0003363813,0.4768479067,0.5454747723,1.0258807586,0.0071257685,0.0370023425,7.7704919311,-7.323,-5,0.1639898201,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.708537,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1187066381,-0.1178157039,-0.0003363813,0.4768479387,0.5455234535,1.0261774508,0.0071206121,0.0370100498,7.7721104500,-7.325,-7,0.1639929349,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.750113,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1187847575,-0.1209404207,-0.0749932030,0.4761252047,0.5455718338,1.0264913088,0.0075325915,0.0379473152,7.9689361817,-7.522,-6,0.1647601424,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.791772,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1187989610,-0.1179068071,0.0728067244,0.4790967437,0.5456227238,1.0267892140,0.0071497263,0.0371900801,7.8099168150,-7.363,-6,0.1647173529,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.833456,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188131646,-0.1179208230,-0.0003363813,0.4789736828,0.5456707518,1.0270868325,0.0071428436,0.0371898565,7.8098698634,-7.363,-5,0.1646819219,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.875125,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188273681,-0.1179348389,-0.0003363813,0.4788720187,0.5457184655,1.0273841769,0.0071362648,0.0371909861,7.8101070778,-7.363,-6,0.1646531921,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.916868,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188415716,-0.1179488548,-0.0003363813,0.4787898401,0.5457658674,1.0276812587,0.0071299631,0.0371933468,7.8106028367,-7.363,-5,0.1646305649,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
18.958475,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188557751,-0.1179628707,-0.0003363813,0.4787254066,0.5458129601,1.0279780884,0.0071239142,0.0371968276,7.8113338036,-7.364,-7,0.1646134952,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.000140,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188699787,-0.1179768866,-0.0003363813,0.4786771333,0.5458597456,1.0282746758,0.0071180961,0.0372013273,7.8122787230,-7.365,-8,0.1646014866,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.041795,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188841822,-0.1179909025,-0.0003363813,0.4786435768,0.5459062259,1.0285710295,0.0071124885,0.0372067535,7.8134182350,-7.366,-5,0.1645940871,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.083455,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1188983857,-0.1180049184,-0.0003363813,0.4786234229,0.5459524029,1.0288671575,0.0071070732,0.0372130224,7.8147347060,-7.367,-6,0.1645908852,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.125143,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189125892,-0.1180189343,-0.0003363813,0.4786154750,0.5459982783,1.0291630672,0.0071018333,0.0372200575,7.8162120751,-7.369,-7,0.1645915061,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.166777,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189267928,-0.1180329501,-0.0003363813,0.4786186432,0.5460438535,1.0294587653,0.0070967536,0.0372277891,7.8178357137,-7.371,-7,0.1645956083,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.208473,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189409963,-0.1180469660,-0.0003363813,0.4786319352,0.5460891299,1.0297542578,0.0070918203,0.0372361538,7.8195922977,-7.372,-8,0.1646028813,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.250206,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189551998,-0.1180609819,-0.0003363813,0.4786544473,0.5461341090,1.0300495503,0.0070870206,0.0372450938,7.8214696914,-7.374,-7,0.1646130419,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.291794,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189694033,-0.1180749978,-0.0003363813,0.4786853567,0.5461787919,1.0303446480,0.0070823432,0.0372545564,7.8234568411,-7.376,-8,0.1646258325,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.333532,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189836069,-0.1180890137,-0.0003363813,0.4787239140,0.5462231797,1.0306395554,0.0070777776,0.0372644937,7.8255436792,-7.378,-8,0.1646410183,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.375101,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1189978104,-0.1181030296,-0.0003363813,0.4787694369,0.5462672734,1.0309342768,0.0070733140,0.0372748621,7.8277210358,-7.380,-8,0.1646583858,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.416797,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190120139,-0.1181170455,-0.0003363813,0.4788213041,0.5463110740,1.0312288161,0.0070689440,0.0372856217,7.8299805586,-7.383,-7,0.1646777403,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.458453,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190262174,-0.1181310614,-0.0003363813,0.4788789498,0.5463545824,1.0315231769,0.0070646594,0.0372967364,7.8323146405,-7.385,-6,0.1646989046,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.500212,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190404210,-0.1181450773,-0.0003363813,0.4789418587,0.5463977994,1.0318173625,0.0070604532,0.0373081731,7.8347163527,-7.387,-5,0.1647217174,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.541874,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190546245,-0.1181590931,-0.0003363813,0.4790095617,0.5464407258,1.0321113758,0.0070563188,0.0373199018,7.8371793841,-7.390,-5,0.1647460318,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.583454,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190688280,-0.1181731090,-0.0003363813,0.4790816316,0.5464833622,1.0324052195,0.0070522501,0.0373318952,7.8396979868,-7.392,-6,0.1647717139,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.625119,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190830315,-0.1181871249,-0.0003363813,0.4791576792,0.5465257094,1.0326988963,0.0070482416,0.0373441282,7.8422669253,-7.395,-7,0.1647986420,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.666784,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1190972351,-0.1182011408,-0.0003363813,0.4792373505,0.5465677680,1.0329924083,0.0070442886,0.0373565782,7.8448814309,-7.398,-7,0.1648267050,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.708441,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1191114386,-0.1182151567,-0.0003363813,0.4793203227,0.5466095386,1.0332857577,0.0070403863,0.0373692246,7.8475371605,-7.400,-7,0.1648558020,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.750109,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1191256421,-0.1182291726,-0.0003363813,0.4794063021,0.5466510217,1.0335789465,0.0070365307,0.0373820484,7.8502301580,-7.403,-7,0.1648858409,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.791785,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1191398456,-0.1182431885,-0.0003363813,0.4794950212,0.5466922179,1.0338719764,0.0070327180,0.0373950325,7.8529568204,-7.406,-6,0.1649167380,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.833442,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1192179650,-0.1213679053,-0.0749932030,0.4788486603,0.5467331276,1.0341823662,0.0074493549,0.0383432231,8.0520768494,-7.605,-5,0.1657119575,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.875143,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1192321686,-0.1183342918,0.0728067244,0.4819063190,0.5467761728,1.0344767248,0.0070646061,0.0375856082,7.8929777194,-7.446,-6,0.1656920487,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.916928,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1192463721,-0.1183483076,-0.0003363813,0.4818497937,0.5468167206,1.0347708391,0.0070587435,0.0375891895,7.8937298002,-7.446,-6,0.1656774663,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
19.958530,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1192605756,-0.1183623235,-0.0003363813,0.4818087579,0.5468569681,1.0350647184,0.0070531035,0.0375937521,7.8946879321,-7.447,-7,0.1656677347,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.000119,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1192747791,-0.1183763394,-0.0003363813,0.4817818283,0.5468969169,1.0353583712,0.0070476668,0.0375992069,7.8958334542,-7.449,-7,0.1656624205,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.041783,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1192889827,-0.1183903553,-0.0003363813,0.4817677451,0.5469365688,1.0356518052,0.0070424155,0.0376054732,7.8971493704,-7.450,-8,0.1656611294,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.083470,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1193031862,-0.1184043712,-0.0003363813,0.4817653615,0.5469759250,1.0359450274,0.0070373336,0.0376124771,7.8986202003,-7.451,-6,0.1656635022,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.125195,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1193173897,-0.1184183871,-0.0003363813,0.4817736329,0.5470149871,1.0362380443,0.0070324064,0.0376201516,7.9002318441,-7.453,-6,0.1656692118,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.166777,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1193315932,-0.1184324030,-0.0003363813,0.4817916081,0.5470537562,1.0365308618,0.0070276204,0.0376284355,7.9019714599,-7.455,-7,0.1656779603,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.208478,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1194097126,-0.1215571198,-0.0749932030,0.4810773204,0.5470922335,1.0368410966,0.0074456352,0.0385764372,8.1010518073,-7.654,-6,0.1664542123,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.250108,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194239162,-0.1185235062,0.0728067244,0.4840834630,0.5471327097,1.0371351807,0.0070580170,0.0378114382,7.9404020279,-7.493,-8,0.1664158684,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.291767,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194381197,-0.1185375221,-0.0003363813,0.4839733282,0.5471708034,1.0374289897,0.0070514154,0.0378113991,7.9403938136,-7.493,-8,0.1663845048,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.333588,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194523232,-0.1185515380,-0.0003363813,0.4838834928,0.5472085935,1.0377225357,0.0070451051,0.0378126538,7.9406573060,-7.493,-7,0.1663594979,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.375104,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194665267,-0.1185655539,-0.0003363813,0.4838121436,0.5472460823,1.0380158299,0.0070390606,0.0378150856,7.9411679846,-7.494,-8,0.1663402799,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.416781,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194807303,-0.1185795698,-0.0003363813,0.4837576294,0.5472832717,1.0383088823,0.0070332586,0.0378185882,7.9419035159,-7.495,-7,0.1663263337,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.458524,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1194949338,-0.1185935857,-0.0003363813,0.4837184467,0.5473201633,1.0386017023,0.0070276778,0.0378230646,7.9428435585,-7.496,-6,0.1663171885,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.500096,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195091373,-0.1186076016,-0.0003363813,0.4836932262,0.5473567589,1.0388942980,0.0070222989,0.0378284266,7.9439695853,-7.497,-6,0.1663124156,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.541794,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195233408,-0.1186216175,-0.0003363813,0.4836807213,0.5473930600,1.0391866774,0.0070171043,0.0378345939,7.9452647217,-7.498,-7,0.1663116245,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.583431,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195375444,-0.1186356334,-0.0003363813,0.4836797965,0.5474290678,1.0394788473,0.0070120780,0.0378414933,7.9467135985,-7.499,-5,0.1663144598,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.625117,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195517479,-0.1186496492,-0.0003363813,0.4836894181,0.5474647837,1.0397708142,0.0070072054,0.0378490582,7.9483022171,-7.501,-5,0.1663205976,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.666777,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195659514,-0.1186636651,-0.0003363813,0.4837086446,0.5475002089,1.0400625839,0.0070024731,0.0378572278,7.9500178276,-7.503,-7,0.1663297433,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.708477,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195801549,-0.1186776810,-0.0003363813,0.4837366188,0.5475353443,1.0403541618,0.0069978691,0.0378659467,7.9518488175,-7.505,-8,0.1663416283,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.750126,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1195943585,-0.1186916969,-0.0003363813,0.4837725600,0.5475701910,1.0406455527,0.0069933823,0.0378751648,7.9537846099,-7.507,-8,0.1663560083,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.791771,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196085620,-0.1187057128,-0.0003363813,0.4838157573,0.5476047499,1.0409367612,0.0069890027,0.0378848361,7.9558155715,-7.509,-8,0.1663726605,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.833465,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196227655,-0.1187197287,-0.0003363813,0.4838655635,0.5476390219,1.0412277912,0.0069847210,0.0378949187,7.9579329281,-7.511,-8,0.1663913824,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.875125,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196369691,-0.1187337446,-0.0003363813,0.4839213892,0.5476730078,1.0415186466,0.0069805291,0.0379053747,7.9601286883,-7.513,-8,0.1664119893,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.916866,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196511726,-0.1187477605,-0.0003363813,0.4839826974,0.5477067082,1.0418093307,0.0069764191,0.0379161694,7.9623955735,-7.515,-8,0.1664343132,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
20.958512,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196653761,-0.1187617764,-0.0003363813,0.4840489996,0.5477401239,1.0420998467,0.0069723844,0.0379272712,7.9647269543,-7.517,-8,0.1664582011,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.000111,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196795796,-0.1187757922,-0.0003363813,0.4841198505,0.5477732555,1.0423901975,0.0069684184,0.0379386514,7.9671167925,-7.520,-7,0.1664835134,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.041785,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1196937832,-0.1187898081,-0.0003363813,0.4841948449,0.5478061036,1.0426803856,0.0069645156,0.0379502838,7.9695595887,-7.522,-8,0.1665101235,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.083459,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197079867,-0.1188038240,-0.0003363813,0.4842736137,0.5478386688,1.0429704136,0.0069606706,0.0379621444,7.9720503339,-7.525,-7,0.1665379156,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.125145,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197221902,-0.1188178399,-0.0003363813,0.4843558209,0.5478709516,1.0432602835,0.0069568788,0.0379742117,7.9745844659,-7.527,-8,0.1665667845,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.166923,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197363937,-0.1188318558,-0.0003363813,0.4844411604,0.5479029525,1.0435499975,0.0069531357,0.0379864659,7.9771578294,-7.530,-6,0.1665966345,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.208483,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197505973,-0.1188458717,-0.0003363813,0.4845293535,0.5479346721,1.0438395574,0.0069494374,0.0379988888,7.9797666400,-7.532,-7,0.1666273782,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
