t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
10.416888,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0665446161,-0.0727011582,0.0627902715,0.0794988502,0.5061647223,0.9055965620,0.0008910267,0.0062035638,1.3027483996,-1.266,-1,0.0405473139,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.458459,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0668499919,-0.0729714968,-0.0064881249,0.0798397298,0.5061822712,0.9056340404,0.0008994807,0.0062394386,1.3102821077,-1.273,-1,0.0407316309,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.500136,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0671553677,-0.0732418353,-0.0064881249,0.0802062952,0.5061999837,0.9056718789,0.0009081241,0.0062763635,1.3180363355,-1.281,-1,0.0409279196,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.541779,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0674607435,-0.0735121738,-0.0064881249,0.0805964669,0.5062178633,0.9057100851,0.0009169488,0.0063142718,1.3259970876,-1.289,-1,0.0411352171,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.583519,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0677661194,-0.0737825124,-0.0064881249,0.0810083513,0.5062359136,0.9057486662,0.0009259475,0.0063531028,1.3341515852,-1.297,-1,0.0413526461,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.625253,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0680714952,-0.0740528509,-0.0064881249,0.0814402241,0.5062541379,0.9057876293,0.0009351136,0.0063928008,1.3424881627,-1.306,0,0.0415794082,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.666781,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0684407868,-0.0772663718,-0.0771245011,0.0817268754,0.5062725394,0.9058301187,0.0010197443,0.0066816718,1.4031510724,-1.366,0,0.0421254567,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.708471,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0687461626,-0.0746501105,0.0627902715,0.0829704942,0.5062926026,0.9058700681,0.0009587860,0.0065026866,1.3655641886,-1.329,0,0.0423470755,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.750129,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0690515384,-0.0749204490,-0.0064881249,0.0834107635,0.5063114630,0.9059104103,0.0009682142,0.0065431794,1.3740676707,-1.337,-1,0.0425779964,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.791871,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0693569142,-0.0751907876,-0.0064881249,0.0838693936,0.5063305054,0.9059511523,0.0009778070,0.0065844971,1.3827443844,-1.346,0,0.0428174950,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.833590,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0696622900,-0.0754611261,-0.0064881249,0.0843449598,0.5063497329,0.9059923006,0.0009875589,0.0066265929,1.3915845194,-1.355,0,0.0430649116,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.875131,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0699676659,-0.0757314646,-0.0064881249,0.0848361648,0.5063691487,0.9060338616,0.0009974646,0.0066694244,1.4005791259,-1.364,0,0.0433196456,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.916772,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0702730417,-0.0760018032,-0.0064881249,0.0853418275,0.5063887555,0.9060758416,0.0010075194,0.0067129526,1.4097200411,-1.373,0,0.0435811500,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.958448,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0706423333,-0.0792153241,-0.0771245011,0.0856891222,0.5064085562,0.9061215374,0.0010967001,0.0070109962,1.4723091977,-1.435,-1,0.0441674741,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.000149,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0709477091,-0.0765990627,0.0627902715,0.0870207522,0.5064301054,0.9061645902,0.0010332677,0.0068313877,1.4345914151,-1.398,-1,0.0444188355,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.041803,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0712530849,-0.0768694013,-0.0064881249,0.0875199335,0.5064504041,0.9062080704,0.0010435236,0.0068752057,1.4437931888,-1.407,-1,0.0446776128,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.083482,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0715584607,-0.0771397398,-0.0064881249,0.0880337697,0.5064709003,0.9062519843,0.0010539339,0.0069197391,1.4531452039,-1.416,-1,0.0449432502,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.125120,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0718638366,-0.0774100784,-0.0064881249,0.0885611677,0.5064915969,0.9062963382,0.0010644943,0.0069649512,1.4626397617,-1.426,-1,0.0452152417,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.166806,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0721692124,-0.0776804169,-0.0064881249,0.0891011320,0.5065124967,0.9063411383,0.0010752006,0.0070108088,1.4722698441,-1.435,-1,0.0454931264,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.208537,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0724745882,-0.0779507554,-0.0064881249,0.0896527563,0.5065336024,0.9063863903,0.0010860492,0.0070572812,1.4820290555,-1.445,0,0.0457764849,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.250249,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0727799640,-0.0782210940,-0.0064881249,0.0902152152,0.5065549168,0.9064321002,0.0010970367,0.0071043408,1.4919115696,-1.455,-1,0.0460649351,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.291887,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0730853398,-0.0784914325,-0.0064881249,0.0907877571,0.5065764424,0.9064782735,0.0011081600,0.0071519623,1.5019120807,-1.465,0,0.0463581290,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.333442,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0733907156,-0.0787617711,-0.0064881249,0.0913696976,0.5065981817,0.9065249159,0.0011194166,0.0072001227,1.5120257592,-1.475,0,0.0466557500,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.375116,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0736960914,-0.0790321096,-0.0064881249,0.0919604135,0.5066201373,0.9065720327,0.0011308039,0.0072488010,1.5222482105,-1.485,0,0.0469575094,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.416786,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0740014672,-0.0793024481,-0.0064881249,0.0925593374,0.5066423115,0.9066196294,0.0011423198,0.0072979783,1.5325754385,-1.496,0,0.0472631447,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.458469,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0743068430,-0.0795727867,-0.0064881249,0.0931659526,0.5066647067,0.9066677111,0.0011539623,0.0073476372,1.5430038107,-1.506,-1,0.0475724167,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.500200,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0746122188,-0.0798431252,-0.0064881249,0.0937797886,0.5066873252,0.9067162832,0.0011657297,0.0073977620,1.5535300277,-1.517,-2,0.0478851076,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.541777,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0749175946,-0.0801134638,-0.0064881249,0.0944004170,0.5067101694,0.9067653507,0.0011776203,0.0074483385,1.5641510944,-1.527,-1,0.0482010192,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.583463,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0752229704,-0.0803838023,-0.0064881249,0.0950274476,0.5067332416,0.9068149187,0.0011896330,0.0074993538,1.5748642941,-1.538,-1,0.0485199708,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.625246,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0754644303,-0.0777109585,0.0641482512,0.0958521508,0.5067565438,0.9068614527,0.0011168156,0.0072828032,1.5293886780,-1.492,-2,0.0485166275,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.666797,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0757698061,-0.0808678969,-0.0757665214,0.0956573050,0.5067784150,0.9069117912,0.0012081238,0.0075710025,1.5899105281,-1.553,0,0.0488636477,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.708463,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0760112661,-0.0781950531,0.0641482512,0.0965388509,0.5068020691,0.9069590817,0.0011349720,0.0073560428,1.5447689808,-1.508,-1,0.0488840997,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.750183,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0763166419,-0.0813519915,-0.0757665214,0.0963895200,0.5068242861,0.9070102266,0.0012274772,0.0076472038,1.6059128017,-1.569,-2,0.0492548965,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.791784,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0765581018,-0.0786791477,0.0641482512,0.0973196469,0.5068483084,0.9070583058,0.0011539018,0.0074333952,1.5610129889,-1.524,-1,0.0492952359,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.833461,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0767995618,-0.0788929037,-0.0051301453,0.0974028017,0.5068708858,0.9071066682,0.0011606978,0.0074572475,1.5660219832,-1.529,-1,0.0493563040,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.875109,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0770410217,-0.0791066598,-0.0051301453,0.0975269198,0.5068935911,0.9071553254,0.0011677727,0.0074827645,1.5713805391,-1.534,-2,0.0494363149,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.916922,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0772824816,-0.0793204158,-0.0051301453,0.0976884769,0.5069164298,0.9072042883,0.0011751086,0.0075098179,1.5770617614,-1.540,-2,0.0495336426,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
11.958453,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0775239416,-0.0795341719,-0.0051301453,0.0978842636,0.5069394069,0.9072535670,0.0011826891,0.0075382909,1.5830410957,-1.546,-2,0.0496468063,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.000117,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0777654015,-0.0797479280,-0.0051301453,0.0981113574,0.5069625271,0.9073031711,0.0011904991,0.0075680768,1.5892961258,-1.552,-2,0.0497744576,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.041834,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0780068615,-0.0799616840,-0.0051301453,0.0983670967,0.5069857947,0.9073531097,0.0011985249,0.0075990780,1.5958063888,-1.559,-1,0.0499153688,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.083737,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0782483214,-0.0801754401,-0.0051301453,0.0986490582,0.5070092138,0.9074033911,0.0012067538,0.0076312057,1.6025532056,-1.566,-1,0.0500684217,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.125100,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0784897813,-0.0803891961,-0.0051301453,0.0989550349,0.5070327883,0.9074540234,0.0012151744,0.0076643787,1.6095195269,-1.573,-2,0.0502325982,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.166772,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0786673254,-0.0776597698,0.0655062308,0.0994816536,0.5070565220,0.9075014081,0.0011372345,0.0074252364,1.5592996532,-1.522,-2,0.0500811875,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.208452,2.1816615650,2.1874566035,0.0000000000,0.0000000000,-0.0057950385,-0.0000000000,-0.0789087854,-0.0807601257,-0.0744085418,0.0989863247,0.5070787283,0.9075525172,0.0012266184,0.0077017225,1.6173617207,-1.580,-1,0.0502874274,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.250108,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0790863294,-0.0780306995,0.0655062308,0.0995963766,0.5071026747,0.9076003848,0.0011488226,0.0074659205,1.5678433118,-1.531,-2,0.0501729337,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.291770,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0792638735,-0.0781878730,-0.0037721657,0.0993722111,0.5071250973,0.9076483884,0.0011520849,0.0074724012,1.5692042479,-1.532,-1,0.0500864558,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.333444,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0794414176,-0.0783450466,-0.0037721657,0.0992035219,0.5071475786,0.9076965419,0.0011556860,0.0074810517,1.5710208595,-1.534,-2,0.0500255257,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.375116,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0796189616,-0.0785022202,-0.0037721657,0.0990854251,0.5071701253,0.9077448586,0.0011595999,0.0074916913,1.5732551802,-1.536,-1,0.0499878961,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.416821,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0797965057,-0.0786593937,-0.0037721657,0.0990134732,0.5071927433,0.9077933504,0.0011638027,0.0075041551,1.5758725654,-1.539,-2,0.0499715204,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.458436,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0799740498,-0.0788165673,-0.0037721657,0.0989836162,0.5072154383,0.9078420284,0.0011682728,0.0075182924,1.5788414022,-1.542,-1,0.0499745351,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.500125,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0801515939,-0.0789737409,-0.0037721657,0.0989921661,0.5072382154,0.9078909030,0.0011729902,0.0075339659,1.5821328447,-1.545,-2,0.0499952433,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.541771,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0803291379,-0.0791309144,-0.0037721657,0.0990357646,0.5072610794,0.9079399837,0.0011779369,0.0075510503,1.5857205725,-1.549,-2,0.0500320999,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.583428,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0805066820,-0.0792880880,-0.0037721657,0.0991113533,0.5072840347,0.9079892794,0.0011830960,0.0075694313,1.5895805701,-1.553,0,0.0500836976,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.625119,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0806842261,-0.0794452616,-0.0037721657,0.0992161474,0.5073070853,0.9080387982,0.0011884526,0.0075890044,1.5936909254,-1.557,-2,0.0501487552,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.666794,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0808617702,-0.0796024352,-0.0037721657,0.0993476107,0.5073302350,0.9080885479,0.0011939927,0.0076096745,1.5980316460,-1.561,-1,0.0502261059,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.708472,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0810393142,-0.0797596087,-0.0037721657,0.0995034339,0.5073534874,0.9081385356,0.0011997037,0.0076313547,1.6025844916,-1.566,-2,0.0503146872,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.750172,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0812168583,-0.0799167823,-0.0037721657,0.0996815140,0.5073768456,0.9081887678,0.0012055740,0.0076539658,1.6073328211,-1.570,-2,0.0504135317,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.791793,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0813944024,-0.0800739559,-0.0037721657,0.0998799359,0.5074003128,0.9082392509,0.0012115929,0.0076774355,1.6122614526,-1.575,-2,0.0505217584,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.833455,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0815719464,-0.0802311294,-0.0037721657,0.1000969558,0.5074238917,0.9082899905,0.0012177509,0.0077016978,1.6173565359,-1.580,-2,0.0506385650,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.875119,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0817494905,-0.0803883030,-0.0037721657,0.1003309856,0.5074475849,0.9083409921,0.0012240391,0.0077266926,1.6226054366,-1.586,-1,0.0507632211,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.916789,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0819270346,-0.0805454766,-0.0037721657,0.1005805792,0.5074713949,0.9083922609,0.0012304495,0.0077523649,1.6279966293,-1.591,-1,0.0508950613,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
12.958422,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0820406628,-0.0777594678,0.0668642105,0.1010459645,0.5074953240,0.9084401615,0.0011496149,0.0075029345,1.5756162465,-1.539,-1,0.0507064705,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.000128,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0822182069,-0.0808032412,-0.0730505621,0.1004724087,0.5075176760,0.9084917295,0.0012376313,0.0077734476,1.6324239984,-1.595,-1,0.0508735199,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.041787,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0823957509,-0.0809604148,-0.0037721657,0.1008060235,0.5075417338,0.9085435894,0.0012446374,0.0078026457,1.6385556064,-1.602,-2,0.0510440602,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.083455,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0825093791,-0.0781744060,0.0668642105,0.1013487692,0.5075659220,0.9085920797,0.0011637673,0.0075560357,1.5867674934,-1.550,-2,0.0508891208,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.125097,2.1816615650,2.1859226227,0.0000000000,0.0000000000,-0.0042610577,-0.0000000000,-0.0826869232,-0.0812181795,-0.0730505621,0.1008412218,0.5075885334,0.9086442800,0.0012528077,0.0078296609,1.6442287911,-1.607,-2,0.0510885605,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.166772,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0828005514,-0.0784321707,0.0668642105,0.1014414656,0.5076128691,0.9086931143,0.0011720247,0.0075853420,1.5929218103,-1.556,-2,0.0509589501,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.208447,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0829141796,-0.0785327618,-0.0024141860,0.1011858008,0.5076356304,0.9087420083,0.0011734562,0.0075852186,1.5928958957,-1.556,-2,0.0508523895,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.250135,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0830278078,-0.0786333529,-0.0024141860,0.1009758960,0.5076584143,0.9087909736,0.0011751663,0.0075868960,1.5932481648,-1.556,-2,0.0507668332,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.291771,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0831414360,-0.0787339439,-0.0024141860,0.1008076917,0.5076812263,0.9088400208,0.0011771322,0.0075902194,1.5939460822,-1.557,-1,0.0507004186,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.333441,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0832550643,-0.0788345350,-0.0024141860,0.1006774913,0.5077040713,0.9088891596,0.0011793328,0.0075950475,1.5949599809,-1.558,-1,0.0506514493,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.375136,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0833047766,-0.0759919438,0.0682221901,0.1007825173,0.5077269538,0.9089348440,0.0010964245,0.0073255699,1.5383696708,-1.501,-1,0.0502977499,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.416798,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0833544889,-0.0760359524,-0.0010562064,0.1000794925,0.5077482230,0.9089804119,0.0010936303,0.0073029776,1.5336252857,-1.497,-1,0.0499805357,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.458507,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0834042013,-0.0760799610,-0.0010562064,0.0994490530,0.5077694336,0.9090258806,0.0010912476,0.0072831551,1.5294625727,-1.493,0,0.0496965481,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.500110,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0835178295,-0.0790671519,-0.0716925825,0.0986878766,0.5077905935,0.9090747916,0.0011738644,0.0075388742,1.5831635870,-1.546,0,0.0497639883,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.541780,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0835675418,-0.0762245606,0.0682221901,0.0990205680,0.5078133504,0.9091203295,0.0010929100,0.0072810431,1.5290190417,-1.492,-3,0.0495153792,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.583538,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0836811700,-0.0792117516,-0.0716925825,0.0983304635,0.5078345333,0.9091693262,0.0011759193,0.0075389376,1.5831768870,-1.546,0,0.0496156339,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.625246,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0837308824,-0.0763691603,0.0682221901,0.0987277542,0.5078573201,0.9092149659,0.0010953528,0.0072841303,1.5296673656,-1.493,-1,0.0493963382,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.666785,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0838445106,-0.0793563513,-0.0716925825,0.0980964125,0.5078785411,0.9092640801,0.0011787426,0.0075439212,1.5842234539,-1.547,-1,0.0495238846,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.708468,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0839581388,-0.0794569424,-0.0024141860,0.0983513451,0.5079013726,0.9093133861,0.0011833423,0.0075641115,1.5884634116,-1.552,-1,0.0496516302,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.750249,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0840078511,-0.0766143511,0.0682221901,0.0988034190,0.5079242880,0.9093593378,0.0011028417,0.0073114248,1.5353992030,-1.498,-2,0.0494564052,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.791796,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0840575635,-0.0766583597,-0.0010562064,0.0984156577,0.5079456399,0.9094052474,0.0011018303,0.0073008334,1.5331750047,-1.496,-1,0.0492835394,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.833458,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0841711917,-0.0796455506,-0.0716925825,0.0978770868,0.5079669676,0.9094546623,0.0011859584,0.0075638585,1.5884102943,-1.551,-1,0.0494545624,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.875117,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0842209040,-0.0768029594,0.0682221901,0.0984143610,0.5079899186,0.9095007450,0.0011059833,0.0073151919,1.5361902915,-1.499,-1,0.0492980058,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
13.916802,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0843345322,-0.0797901503,-0.0716925825,0.0979081577,0.5080113173,0.9095503477,0.0011904664,0.0075795121,1.5916975319,-1.555,-1,0.0494844785,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
