t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
265.250366,2.6191586981,2.0263886208,-0.0043082885,-0.0000000000,0.5927700773,-0.0043082885,0.2169542785,1.5555696167,-0.0259558127,1.1264795742,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.291777,2.6189655689,2.0248546400,-0.0050190310,-0.0000000000,0.5941109289,-0.0050190310,0.2169542785,1.5577978868,0.0534784821,1.1261796735,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
265.333437,2.6187415945,2.0248546400,-0.0057331984,-0.0000000000,0.5938869545,-0.0057331984,0.2169542785,1.5565927899,-0.0289223250,1.1266042360,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
265.375095,2.6184879055,2.0248546400,-0.0064463361,-0.0000000000,0.5936332655,-0.0064463361,0.2169542785,1.5553235913,-0.0304607681,1.1270639614,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
265.416812,2.6182041087,2.0248546400,-0.0071593784,-0.0000000000,0.5933494687,-0.0071593784,0.2169542785,1.5539884947,-0.0320423174,1.1275594689,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
265.458475,2.6178910132,2.0248546400,-0.0078702770,-0.0000000000,0.5930363732,-0.0078702770,0.2169542785,1.5525913222,-0.0335321403,1.1280892836,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
265.500127,2.6175484215,2.0248546400,-0.0085796405,-0.0000000000,0.5926937814,-0.0085796405,0.2169542785,1.5511310317,-0.0350469708,1.1286537147,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.541760,2.6171764907,2.0248546400,-0.0092872109,-0.0000000000,0.5923218507,-0.0092872109,0.2169542785,1.5496082263,-0.0365473304,1.1292524543,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
265.583547,2.6167735953,2.0248546400,-0.0099958005,-0.0000000000,0.5919189553,-0.0099958005,0.2169542785,1.5480165303,-0.0382007038,1.1298879896,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.625105,2.6163435753,2.0248546400,-0.0106987999,-0.0000000000,0.5914889353,-0.0106987999,0.2169542785,1.5463709702,-0.0394934437,1.1305542266,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.666806,2.6158827522,2.0263886208,-0.0114023775,-0.0000000000,0.5894941314,-0.0114023775,0.2169542785,1.5412949819,-0.1218237190,1.1319244895,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
265.708433,2.6153935239,2.0248546400,-0.0121027572,-0.0000000000,0.5905388839,-0.0121027572,0.2169542785,1.5428845952,0.0381507204,1.1319920357,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.750107,2.6148745738,2.0248546400,-0.0128018652,-0.0000000000,0.5900199338,-0.0128018652,0.2169542785,1.5410480005,-0.0440782729,1.1327617615,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
265.791773,2.6143266399,2.0248546400,-0.0134986481,-0.0000000000,0.5894719999,-0.0134986481,0.2169542785,1.5391502012,-0.0455471836,1.1335648165,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
265.833441,2.6137497106,2.0248546400,-0.0141931303,-0.0000000000,0.5888950706,-0.0141931303,0.2169542785,1.5371911477,-0.0470172847,1.1344011370,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
265.875129,2.6131435881,2.0248546400,-0.0148855217,-0.0000000000,0.5882889481,-0.0148855217,0.2169542785,1.5351701964,-0.0485028293,1.1352709174,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
265.916786,2.6125091347,2.0248546400,-0.0155748504,-0.0000000000,0.5876544947,-0.0155748504,0.2169542785,1.5330902092,-0.0499196937,1.1361728351,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
265.958531,2.6118445863,2.0248546400,-0.0162629629,-0.0000000000,0.5869899462,-0.0162629629,0.2169542785,1.5309454730,-0.0514736683,1.1371092896,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
266.000110,2.6111541889,2.0248546400,-0.0169455537,-0.0000000000,0.5862995489,-0.0169455537,0.2169542785,1.5287496003,-0.0527009459,1.1380742263,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.041805,2.6104334288,2.0248546400,-0.0176271420,-0.0000000000,0.5855787888,-0.0176271420,0.2169542785,1.5264881779,-0.0542741369,1.1390738712,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
266.083429,2.6096856063,2.0248546400,-0.0183045585,-0.0000000000,0.5848309663,-0.0183045585,0.2169542785,1.5241716092,-0.0555976483,1.1401035362,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.125126,2.6089082623,2.0248546400,-0.0189800280,-0.0000000000,0.5840536223,-0.0189800280,0.2169542785,1.5217922794,-0.0571039159,1.1411665046,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.166876,2.6081017866,2.0248546400,-0.0196530866,-0.0000000000,0.5832471466,-0.0196530866,0.2169542785,1.5193515067,-0.0585785450,1.1422621065,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
266.208480,2.6072702494,2.0248546400,-0.0203204273,-0.0000000000,0.5824156094,-0.0203204273,0.2169542785,1.5168615197,-0.0597596890,1.1433847288,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
266.250125,2.6064101438,2.0248546400,-0.0209849613,-0.0000000000,0.5815555038,-0.0209849613,0.2169542785,1.5143117203,-0.0611951851,1.1445390220,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
266.291790,2.6055220245,2.0248546400,-0.0216462054,-0.0000000000,0.5806673845,-0.0216462054,0.2169542785,1.5117038074,-0.0625899091,1.1457241150,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.333463,2.6046062481,2.0248546400,-0.0223038703,-0.0000000000,0.5797516081,-0.0223038703,0.2169542785,1.5090388522,-0.0639589239,1.1469394103,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
266.375103,2.6036639065,2.0248546400,-0.0229571930,-0.0000000000,0.5788092664,-0.0229571930,0.2169542785,1.5063200109,-0.0652521920,1.1481833475,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.416800,2.6026930868,2.0248546400,-0.0236074797,-0.0000000000,0.5778384468,-0.0236074797,0.2169542785,1.5035417846,-0.0666774301,1.1494583258,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.458441,2.6016965764,2.0248546400,-0.0242528618,-0.0000000000,0.5768419364,-0.0242528618,0.2169542785,1.5007121515,-0.0679111967,1.1507605616,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.500119,2.6006723787,2.0248546400,-0.0248946471,-0.0000000000,0.5758177387,-0.0248946471,0.2169542785,1.4978254270,-0.0692813865,1.1520925432,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.541883,2.5996193377,2.0248546400,-0.0255334683,-0.0000000000,0.5747646977,-0.0255334683,0.2169542785,1.4948784452,-0.0707275627,1.1534556183,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.583437,2.5985451959,2.0233206592,-0.0261647197,-0.0000000000,0.5752245367,-0.0261647197,0.2169542785,1.4952551150,0.0090400745,1.1542414724,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.625102,2.5974419252,2.0248546400,-0.0267931895,-0.0000000000,0.5725872852,-0.0267931895,0.2169542785,1.4888460536,-0.1538174744,1.1562549108,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
266.666808,2.5963114610,2.0248546400,-0.0274176691,-0.0000000000,0.5714568210,-0.0274176691,0.2169542785,1.4857437096,-0.0744562560,1.1576987105,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
266.708533,2.5951544906,2.0248546400,-0.0280377375,-0.0000000000,0.5702998506,-0.0280377375,0.2169542785,1.4825876778,-0.0757447629,1.1591700330,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
266.750143,2.5939750517,2.0233206592,-0.0286512946,-0.0000000000,0.5706543925,-0.0286512946,0.2169542785,1.4827512409,0.0039255157,1.1600845662,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.791779,2.5927694406,2.0248546400,-0.0292603259,-0.0000000000,0.5679148006,-0.0292603259,0.2169542785,1.4761372982,-0.1587346265,1.1621840553,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
266.833458,2.5915372702,2.0233206592,-0.0298649827,-0.0000000000,0.5682166109,-0.0298649827,0.2169542785,1.4761941796,0.0013651536,1.1631627531,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.875142,2.5902798780,2.0233206592,-0.0304645785,-0.0000000000,0.5669592188,-0.0304645785,0.2169542785,1.4728385058,-0.0805361703,1.1647409120,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
266.916916,2.5889947775,2.0233206592,-0.0310602407,-0.0000000000,0.5656741183,-0.0310602407,0.2169542785,1.4694260320,-0.0818993720,1.1663474515,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
266.958467,2.5876919809,2.0233206592,-0.0316474084,-0.0000000000,0.5643713217,-0.0316474084,0.2169542785,1.4659832644,-0.0826264225,1.1679697353,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.000129,2.5863613205,2.0233206592,-0.0322307307,-0.0000000000,0.5630406613,-0.0322307307,0.2169542785,1.4624832676,-0.0839999212,1.1696202980,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.041773,2.5850070570,2.0233206592,-0.0328082858,-0.0000000000,0.5616863978,-0.0328082858,0.2169542785,1.4589373024,-0.0851031667,1.1712936797,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.083436,2.5836282352,2.0233206592,-0.0333804805,-0.0000000000,0.5603075760,-0.0333804805,0.2169542785,1.4553428681,-0.0862664230,1.1729909046,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.125133,2.5822245351,2.0233206592,-0.0339474183,-0.0000000000,0.5589038759,-0.0339474183,0.2169542785,1.4516991600,-0.0874489935,1.1747121961,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.166782,2.5807989570,2.0233206592,-0.0345078945,-0.0000000000,0.5574782977,-0.0345078945,0.2169542785,1.4480139591,-0.0884448220,1.1764537185,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.208465,2.5793489594,2.0233206592,-0.0350629156,-0.0000000000,0.5560283002,-0.0350629156,0.2169542785,1.4442806884,-0.0895984971,1.1782184175,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.250150,2.5778759003,2.0233206592,-0.0356119429,-0.0000000000,0.5545552410,-0.0356119429,0.2169542785,1.4405028626,-0.0906678182,1.1800044690,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.291776,2.5763822130,2.0233206592,-0.0361540997,-0.0000000000,0.5530615538,-0.0361540997,0.2169542785,1.4366866928,-0.0915880750,1.1818087710,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.333437,2.5748648300,2.0233206592,-0.0366905120,-0.0000000000,0.5515441708,-0.0366905120,0.2169542785,1.4328243287,-0.0926967386,1.1836348686,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.375139,2.5733236452,2.0233206592,-0.0372211782,-0.0000000000,0.5500029860,-0.0372211782,0.2169542785,1.4289155395,-0.0938109422,1.1854827026,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.416819,2.5717613263,2.0233206592,-0.0377451700,-0.0000000000,0.5484406670,-0.0377451700,0.2169542785,1.4249671009,-0.0947625267,1.1873488997,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.458443,2.5701794418,2.0233206592,-0.0382620002,-0.0000000000,0.5468587826,-0.0382620002,0.2169542785,1.4209829381,-0.0956199073,1.1892314351,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.500111,2.5685744904,2.0233206592,-0.0387728187,-0.0000000000,0.5452538312,-0.0387728187,0.2169542785,1.4169542266,-0.0966890743,1.1911343067,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
267.541779,2.5669483802,2.0233206592,-0.0392769973,-0.0000000000,0.5436277210,-0.0392769973,0.2169542785,1.4128857772,-0.0976427873,1.1930550679,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
267.583452,2.5653011934,2.0233206592,-0.0397745076,-0.0000000000,0.5419805342,-0.0397745076,0.2169542785,1.4087777980,-0.0985914988,1.1949934455,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.625108,2.5636341269,2.0233206592,-0.0402649941,-0.0000000000,0.5403134677,-0.0402649941,0.2169542785,1.4046332684,-0.0994687106,1.1969478591,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.666776,2.5619462395,2.0217866784,-0.0407487358,-0.0000000000,0.5401595611,-0.0407487358,0.2169542785,1.4038121788,-0.0197061502,1.1984657225,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
267.708465,2.5602375129,2.0217866784,-0.0412257227,-0.0000000000,0.5384508345,-0.0412257227,0.2169542785,1.3995898341,-0.1013362745,1.2004610750,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.750102,2.5585112089,2.0217866784,-0.0416950588,-0.0000000000,0.5367245305,-0.0416950588,0.2169542785,1.3953366123,-0.1020773215,1.2024693482,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
267.791788,2.5567634239,2.0233206592,-0.0421578062,-0.0000000000,0.5334427647,-0.0421578062,0.2169542785,1.3876805625,-0.1837451972,1.2049266217,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
267.833434,2.5549982305,2.0217866784,-0.0426128829,-0.0000000000,0.5332115520,-0.0426128829,0.2169542785,1.3867186907,-0.0230849212,1.2065328489,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.875092,2.5532136720,2.0233206592,-0.0430608052,-0.0000000000,0.5298930128,-0.0430608052,0.2169542785,1.3789968624,-0.1853238811,1.2090019860,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
267.916870,2.5514054424,2.0217866784,-0.0435025970,-0.0000000000,0.5296187640,-0.0435025970,0.2169542785,1.3779539445,-0.0250300278,1.2106568885,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
267.958583,2.5495817419,2.0217866784,-0.0439362313,-0.0000000000,0.5277950635,-0.0439362313,0.2169542785,1.3735229411,-0.1063440824,1.2127381316,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.000110,2.5477483656,2.0217866784,-0.0443604365,-0.0000000000,0.5259616871,-0.0443604365,0.2169542785,1.3690801582,-0.1066267885,1.2148222742,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.041771,2.5458915296,2.0217866784,-0.0447784239,-0.0000000000,0.5241048511,-0.0447784239,0.2169542785,1.3645921721,-0.1077116674,1.2169248223,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.083444,2.5440169246,2.0217866784,-0.0451888519,-0.0000000000,0.5222302462,-0.0451888519,0.2169542785,1.3600727975,-0.1084649895,1.2190391110,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
268.125115,2.5421254170,2.0217866784,-0.0455915265,-0.0000000000,0.5203387386,-0.0455915265,0.2169542785,1.3555241273,-0.1091680851,1.2211639820,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.166787,2.5402172705,2.0217866784,-0.0459863917,-0.0000000000,0.5184305921,-0.0459863917,0.2169542785,1.3509467959,-0.1098559548,1.2232989610,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.208445,2.5382934859,2.0217866784,-0.0463732460,-0.0000000000,0.5165068075,-0.0463732460,0.2169542785,1.3463431981,-0.1104863465,1.2254427557,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.250188,2.5363497951,2.0217866784,-0.0467529193,-0.0000000000,0.5145631167,-0.0467529193,0.2169542785,1.3417031489,-0.1113611816,1.2275999235,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.291805,2.5343963575,2.0217866784,-0.0471234436,-0.0000000000,0.5126096791,-0.0471234436,0.2169542785,1.3370508847,-0.1116543392,1.2297590267,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.333465,2.5324255902,2.0217866784,-0.0474862896,-0.0000000000,0.5106389118,-0.0474862896,0.2169542785,1.3323683140,-0.1123816985,1.2319282984,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
268.375129,2.5304396801,2.0217866784,-0.0478410359,-0.0000000000,0.5086530017,-0.0478410359,0.2169542785,1.3276606512,-0.1129839058,1.2341051431,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.416768,2.5284403970,2.0217866784,-0.0481873748,-0.0000000000,0.5066537186,-0.0481873748,0.2169542785,1.3229320836,-0.1134856229,1.2362874559,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.458443,2.5264251110,2.0217866784,-0.0485257579,-0.0000000000,0.5046384326,-0.0485257579,0.2169542785,1.3181763952,-0.1141365221,1.2384779336,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.500136,2.5243950202,2.0217866784,-0.0488559632,-0.0000000000,0.5026083418,-0.0488559632,0.2169542785,1.3133964339,-0.1147190718,1.2406750870,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.541804,2.5223525408,2.0217866784,-0.0491776003,-0.0000000000,0.5005658623,-0.0491776003,0.2169542785,1.3085978861,-0.1151651461,1.2428761359,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.583432,2.5202988719,2.0217866784,-0.0494905051,-0.0000000000,0.4985121935,-0.0494905051,0.2169542785,1.3037835445,-0.1155441983,1.2450796453,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.625098,2.5182304135,2.0217866784,-0.0497952269,-0.0000000000,0.4964437351,-0.0497952269,0.2169542785,1.2989449688,-0.1161258182,1.2472893155,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
268.666779,2.5161486838,2.0217866784,-0.0500915220,-0.0000000000,0.4943620054,-0.0500915220,0.2169542785,1.2940857304,-0.1166217211,1.2495033448,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.708439,2.5140558568,2.0217866784,-0.0503790833,-0.0000000000,0.4922691784,-0.0503790833,0.2169542785,1.2892109016,-0.1169958909,1.2517192644,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.750246,2.5119437781,2.0202526976,-0.0506589847,-0.0000000000,0.4916910805,-0.0506589847,0.2169542785,1.2876638674,-0.0371288213,1.2536988689,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.791794,2.5098333736,2.0202526976,-0.0509284941,-0.0000000000,0.4895806760,-0.0509284941,0.2169542785,1.2827685624,-0.1174873206,1.2559225959,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.833440,2.5077069380,2.0202526976,-0.0511899315,-0.0000000000,0.4874542403,-0.0511899315,0.2169542785,1.2778461907,-0.1181369207,1.2581530533,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.875121,2.5055679629,2.0202526976,-0.0514428190,-0.0000000000,0.4853152653,-0.0514428190,0.2169542785,1.2729048838,-0.1185913649,1.2603863819,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
268.916869,2.5034152205,2.0217866784,-0.0516872650,-0.0000000000,0.4816285421,-0.0516872650,0.2169542785,1.2645795092,-0.1998089912,1.2628324714,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
268.958552,2.5012558133,2.0202526976,-0.0519224627,-0.0000000000,0.4810031156,-0.0519224627,0.2169542785,1.2629734392,-0.0385456785,1.2648574275,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.000241,2.4990864294,2.0202526976,-0.0521487934,-0.0000000000,0.4788337318,-0.0521487934,0.2169542785,1.2579920361,-0.1195536754,1.2670909294,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.041885,2.4969102371,2.0217866784,-0.0523659407,-0.0000000000,0.4751235587,-0.0523659407,0.2169542785,1.2496425604,-0.2003874168,1.2695004958,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
269.083444,2.4947295785,2.0202526976,-0.0525737170,-0.0000000000,0.4744768809,-0.0525737170,0.2169542785,1.2480173310,-0.0390055061,1.2715445751,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.125123,2.4925341734,2.0202526976,-0.0527730893,-0.0000000000,0.4722814757,-0.0527730893,0.2169542785,1.2430058502,-0.1202755383,1.2737725807,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.166788,2.4903314101,2.0202526976,-0.0529633495,-0.0000000000,0.4700787125,-0.0529633495,0.2169542785,1.2379873531,-0.1204439312,1.2759971600,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
269.208466,2.4881201921,2.0202526976,-0.0531445929,-0.0000000000,0.4678674945,-0.0531445929,0.2169542785,1.2329593410,-0.1206722887,1.2782193013,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.250162,2.4859006207,2.0187187169,-0.0533167998,-0.0000000000,0.4671819039,-0.0533167998,0.2169542785,1.2312843881,-0.0401988704,1.2803000648,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
269.291794,2.4836775248,2.0187187169,-0.0534796118,-0.0000000000,0.4649588080,-0.0534796118,0.2169542785,1.2262487722,-0.1208547812,1.2825220340,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.333433,2.4814474717,2.0202526976,-0.0536333002,-0.0000000000,0.4611947740,-0.0536333002,0.2169542785,1.2178446977,-0.2016977880,1.2848582869,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.375118,2.4792087313,2.0202526976,-0.0537779661,-0.0000000000,0.4589560336,-0.0537779661,0.2169542785,1.2127929367,-0.1212422642,1.2870632469,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.416792,2.4769647128,2.0187187169,-0.0539133768,-0.0000000000,0.4582459959,-0.0539133768,0.2169542785,1.2111011944,-0.0406018156,1.2891640298,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
269.458440,2.4747166857,2.0187187169,-0.0540394685,-0.0000000000,0.4559979688,-0.0540394685,0.2169542785,1.2060476521,-0.1212850149,1.2913656813,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.500119,2.4724618887,2.0187187169,-0.0541563943,-0.0000000000,0.4537431719,-0.0541563943,0.2169542785,1.2009884369,-0.1214211651,1.2935625295,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.541762,2.4702043764,2.0202526976,-0.0542639456,-0.0000000000,0.4499516788,-0.0542639456,0.2169542785,1.1925703118,-0.2020350008,1.2958175845,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.583440,2.4679406800,2.0202526976,-0.0543622880,-0.0000000000,0.4476879823,-0.0543622880,0.2169542785,1.1875101732,-0.1214433280,1.2979896264,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.625097,2.4656742436,2.0187187169,-0.0544512674,-0.0000000000,0.4469555268,-0.0544512674,0.2169542785,1.1858157245,-0.0406667687,1.3001065268,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
