t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
212.916787,2.3005591464,2.3347187592,-0.0333774316,-0.0138155675,-0.0341171488,-0.0195618641,-0.0403716723,-0.1428339166,-0.1388342996,0.1094353748,0.4743072189,1.2744787510,0.0003661366,0.0136149684,2.8591433735,-2.989,-2,0.0557583491
212.958466,2.2991799414,2.3347187592,-0.0328049915,-0.0124139847,-0.0355006618,-0.0203910068,-0.0418508665,-0.1484722511,-0.1353200261,0.1165131670,0.4742948744,1.2745142421,0.0008517871,0.0146504632,3.0765972721,-3.206,-2,0.0594813412
213.000098,2.2978261798,2.3347187592,-0.0322275619,-0.0111545918,-0.0368582943,-0.0210729701,-0.0433866288,-0.1539746230,-0.1320569254,0.1242254199,0.4742661516,1.2745717333,0.0013797895,0.0157556752,3.3086917931,-3.438,-3,0.0635020715
213.041843,2.2964930397,2.3347187592,-0.0316430484,-0.0100229638,-0.0381949126,-0.0216200846,-0.0449780835,-0.1593629776,-0.1293205107,0.1325572155,0.4742196115,1.2746531476,0.0019539429,0.0169351053,3.5563721206,-3.686,-4,0.0678146450
213.083449,2.2951887165,2.3347187592,-0.0310550598,-0.0090061389,-0.0395023612,-0.0220489210,-0.0466240152,-0.1646345496,-0.1265177281,0.1414963784,0.4741536784,1.2747605031,0.0025765314,0.0181906793,3.8200426481,-3.950,-4,0.0724122022
213.125212,2.2939041809,2.3347187592,-0.0304595148,-0.0080924703,-0.0407897050,-0.0223670444,-0.0483235863,-0.1698157677,-0.1243492362,0.1510281038,0.4740666885,1.2748960025,0.0032519864,0.0195270583,4.1006822377,-4.230,-3,0.0772896217
213.166805,2.2926496948,2.3347187592,-0.0298611785,-0.0072714931,-0.0420467145,-0.0225896855,-0.0500755327,-0.1748979219,-0.1219716992,0.1611421862,0.4739568152,1.2750619293,0.0039822421,0.0209451897,4.3984898296,-4.528,-3,0.0824404451
213.208449,2.2914187303,2.3347187592,-0.0292570109,-0.0065338035,-0.0432799464,-0.0227232074,-0.0518788638,-0.1799005573,-0.1200632493,0.1718249358,0.4738221499,1.2752607410,0.0047714814,0.0224487740,4.7142425431,-4.844,-6,0.0878595880
213.250185,2.2902103734,2.3347187592,-0.0286464737,-0.0058709523,-0.0444903406,-0.0227755215,-0.0537326280,-0.1848325025,-0.1183666856,0.1830658486,0.4736606224,1.2754950443,0.0056232789,0.0240404590,5.0484963892,-5.178,-3,0.0935424367
213.291787,2.2890313778,2.3347187592,-0.0280330062,-0.0052753469,-0.0456711669,-0.0227576593,-0.0556355933,-0.1896885572,-0.1165453127,0.1948559150,0.4734700171,1.2757675395,0.0065398867,0.0257210269,5.4014156421,-5.531,-4,0.0994835010
213.333534,2.2878740157,2.3331847784,-0.0274125802,-0.0047401655,-0.0452961931,-0.0226724148,-0.0575229347,-0.1910483056,-0.0326339607,0.2076470338,0.4732480131,1.2760653248,0.0071468455,0.0270497431,5.6804460514,-5.810,-5,0.1053392264
213.375109,2.2867472621,2.3331847784,-0.0267900248,-0.0042592779,-0.0464244249,-0.0225307469,-0.0594572857,-0.1957029703,-0.1117119533,0.2198239494,0.4730049999,1.2764046108,0.0081428649,0.0288217480,6.0525670897,-6.182,-6,0.1114421922
213.416775,2.2856441029,2.3331847784,-0.0261615200,-0.0038271762,-0.0475289122,-0.0223343438,-0.0614376570,-0.2003061296,-0.1104758245,0.2325177773,0.4727276029,1.2767883426,0.0092095636,0.0306843501,6.4437135124,-6.573,-4,0.1177884257
213.458430,2.2845675032,2.3331847784,-0.0255286989,-0.0034389110,-0.0486067052,-0.0220897879,-0.0634629364,-0.2048565643,-0.1092104317,0.2457207996,0.4724132046,1.2772195748,0.0103495722,0.0326382960,6.8540421576,-6.984,-5,0.1243736218
213.500104,2.2835168866,2.3270488552,-0.0248912169,-0.0079557216,-0.0435075157,-0.0169354954,-0.0652757496,-0.1907027398,0.3396917880,0.2621342174,0.4720590484,1.2775964657,0.0090453813,0.0318380776,6.6859962910,-6.816,-7,0.1292569846
213.541785,2.2824927550,2.3147770089,-0.0242493598,-0.0241785200,-0.0322099381,-0.0000708398,-0.0666178303,-0.1506869056,0.9603800214,0.2785000235,0.4717487923,1.2777870596,0.0045742543,0.0263042317,5.5238886667,-6.309,-6,0.1303034142
213.583465,2.2814954953,2.2963692395,-0.0236033654,-0.0557854257,-0.0147022804,0.0321820603,-0.0672304253,-0.0807947624,1.6774114360,0.2902071336,0.4715916368,1.2777311556,-0.0013416975,0.0145450757,3.0544658997,-5.802,-6,0.1267992608
213.625140,2.2805253451,2.2764274892,-0.0229533923,-0.0939171988,0.0043865226,0.0709638065,-0.0670476536,0.0000472594,1.9402085240,0.2920813113,0.4716377509,1.2775714917,-0.0038319338,-0.0000085505,-0.0017956020,-5.296,-7,0.1215349231
213.666907,2.2795803339,2.2580197198,-0.0222980511,-0.1306133648,0.0219620713,0.1083153137,-0.0661325673,0.0770217279,1.8473872437,0.2879638299,0.4717693719,1.2775058315,-0.0015758440,-0.0137895473,-2.8958049261,-4.789,-4,0.1183316700
213.708548,2.2786654896,2.2426799119,-0.0216408566,-0.1562881925,0.0364659498,0.1346473358,-0.0646131527,0.1369697799,1.4387532476,0.2861962594,0.4718234643,1.2776417181,0.0032612794,-0.0244108988,-5.1262887488,-4.282,-6,0.1193680511
213.750225,2.2777773260,2.2334760272,-0.0209793798,-0.1696269481,0.0448226694,0.1486475683,-0.0627455415,0.1715303058,0.8294526202,0.2920328334,0.4717114948,1.2779523948,0.0074562407,-0.0310353112,-6.5174153416,-3.776,-4,0.1238518521
213.791782,2.2769192608,2.2319420464,-0.0203162395,-0.1670154339,0.0454905582,0.1466991944,-0.0608501015,0.1733225024,0.0430127188,0.3034931175,0.4714551677,1.2782869055,0.0080282552,-0.0322789993,-6.7785898467,-3.269,-4,0.1283626532
213.833445,2.2760867311,2.2319420464,-0.0196479219,-0.1525046405,0.0446134276,0.1328567186,-0.0589912087,0.1597901721,-0.3247759272,0.3140401652,0.4711786595,1.2785580232,0.0065068260,-0.0305354144,-6.4124370197,-2.762,-3,0.1312232577
213.875129,2.2752817348,2.2334760272,-0.0189759136,-0.1370331170,0.0422268968,0.1180572033,-0.0572317547,0.1418729115,-0.4300142537,0.3198031765,0.4709541588,1.2787422975,0.0044225821,-0.0274836221,-5.7715606454,-2.256,-3,0.1322058867
213.916778,2.2745054307,2.2350100079,-0.0183011947,-0.1206983289,0.0398664048,0.1023971342,-0.0555706545,0.1230340381,-0.4521329611,0.3207903921,0.4708013684,1.2788414312,0.0023792096,-0.0238836070,-5.0155574602,-1.749,-2,0.1315318665
213.958456,2.2737568057,2.2365439887,-0.0176228903,-0.1060206974,0.0375386854,0.0883978071,-0.0540065426,0.1058112476,-0.4133469733,0.3177464717,0.4707191046,1.2788713082,0.0007170471,-0.0203850866,-4.2808681881,-1.242,-1,0.1296163593
214.000127,2.2730366305,2.2380779695,-0.0169416772,-0.0928321046,0.0352439925,0.0758904274,-0.0525380429,0.0900379550,-0.3785590222,0.3117514440,0.4706943027,1.2788464420,-0.0005967876,-0.0170912945,-3.5891718417,-0.736,0,0.1267909031
214.041790,2.2723450184,2.2380779695,-0.0162576777,-0.0809814884,0.0345159560,0.0647238106,-0.0510998781,0.0790029440,-0.2648402633,0.3041905140,0.4707149452,1.2787882960,-0.0013955050,-0.0147160760,-3.0903759610,-0.229,0,0.1234897042
214.083442,2.2716821472,2.2380779695,-0.0155710887,-0.0727659547,0.0338278333,0.0571948660,-0.0496903850,0.0716586543,-0.1762629537,0.2957059350,0.4707632035,1.2787101628,-0.0018751965,-0.0130631843,-2.7432686956,0.278,0,0.1199745099
214.125128,2.2710474222,2.2396119503,-0.0148812684,-0.0653838831,0.0316364378,0.0505026147,-0.0483722001,0.0617463634,-0.2378949815,0.2862662217,0.4708280245,1.2786092917,-0.0024209063,-0.0109833190,-2.3064969960,0.784,0,0.1161859408
214.166846,2.2704410477,2.2426799119,-0.0141883579,-0.0563178759,0.0279342362,0.0421295180,-0.0472082736,0.0466564106,-0.3621588655,0.2756376487,0.4709116660,1.2784818327,-0.0030590163,-0.0080671020,-1.6940914200,1.291,0,0.1120391512
214.208575,2.2698634916,2.2472818543,-0.0134928371,-0.0433059244,0.0227147437,0.0298130873,-0.0462618259,0.0240361587,-0.5428860458,0.2635457123,0.4710172844,1.2783297779,-0.0036493135,-0.0040199932,-0.8441985763,0.784,0,0.1075657419
214.250097,2.2693176394,2.2518837966,-0.0127984428,-0.0291811860,0.0175235350,0.0163827432,-0.0455316787,0.0001041887,-0.5743672810,0.2507620182,0.4711431821,1.2781693659,-0.0038498896,-0.0000168025,-0.0035285159,0.278,0,0.1030999270
214.291866,2.2687976980,2.2534177774,-0.0120977494,-0.0189222388,0.0154380806,0.0068244894,-0.0448884253,-0.0132525568,-0.3205618923,0.2392845716,0.4712758794,1.2780115751,-0.0037869796,0.0020661514,0.4338917962,-0.229,0,0.0988729460
214.333440,2.2683092735,2.2549517582,-0.0113982349,-0.0145697434,0.0134022973,0.0031715085,-0.0443299962,-0.0206970383,-0.1786675561,0.2287685231,0.4714062880,1.2778572775,-0.0037031410,0.0031250806,0.6562669265,-0.736,0,0.0948979429
214.375131,2.2678487309,2.2549517582,-0.0106948160,-0.0130916498,0.0129372116,0.0023968339,-0.0437909458,-0.0218436772,-0.0275193340,0.2194721844,0.4715336944,1.2777036390,-0.0036873238,0.0032033524,0.6727039990,-0.802,-1,0.0911026987
214.416780,2.2674179701,2.2549517582,-0.0099902697,-0.0117635082,0.0125023686,0.0017732385,-0.0432700137,-0.0227947102,-0.0228247919,0.2106101450,0.4716604432,1.2775505508,-0.0036741165,0.0032484399,0.6821723831,-0.812,-1,0.0874778280
214.458444,2.2670164404,2.2549517582,-0.0092837414,-0.0105701058,0.0120971708,0.0012863644,-0.0427659649,-0.0235643213,-0.0184706658,0.2021581588,0.4717866257,1.2773979076,-0.0036634371,0.0032650509,0.6856606880,-0.815,0,0.0840142029
214.500112,2.2666443551,2.2549517582,-0.0085755703,-0.0094977736,0.0117217896,0.0009222033,-0.0422775570,-0.0241646506,-0.0144079022,0.1940928956,0.4719123297,1.2772456096,-0.0036551522,0.0032571511,0.6840017256,-0.814,0,0.0807030013
214.541776,2.2663018401,2.2549517582,-0.0078659973,-0.0085342290,0.0113763130,0.0006682317,-0.0418035440,-0.0246065322,-0.0106051600,0.1863920198,0.4720376384,1.2770935642,-0.0036490905,0.0032281457,0.6779105925,-0.808,0,0.0775357469
214.583438,2.2659889342,2.2564857390,-0.0071551171,-0.0076684355,0.0095267651,0.0005133183,-0.0414065955,-0.0283386921,-0.0895718373,0.1786887592,0.4721626286,1.2769437393,-0.0035957976,0.0036156811,0.7592930376,-0.889,0,0.0745592813
214.625104,2.2657056426,2.2564857390,-0.0064429372,-0.0068904763,0.0092410824,0.0004475392,-0.0410215504,-0.0285681791,-0.0055076874,0.1717962820,0.4722856852,1.2767940143,-0.0035933992,0.0035529152,0.7461122024,-0.876,0,0.0717102877
214.666768,2.2654520539,2.2564857390,-0.0057296707,-0.0061914408,0.0089853451,0.0004617701,-0.0406471610,-0.0286648172,-0.0023193152,0.1652053117,0.4724085525,1.2766443115,-0.0035928666,0.0034766095,0.7300880041,-0.860,0,0.0689812068
214.708505,2.2652278438,2.2580197198,-0.0050141895,-0.0055633220,0.0072252236,0.0005491326,-0.0403461100,-0.0320738709,-0.0818172876,0.1585894806,0.4725312944,1.2764967273,-0.0035420211,0.0037908181,0.7960717969,-0.926,0,0.0664273141
214.750123,2.2650340255,2.2580197198,-0.0042998900,-0.0049989257,0.0070296706,0.0006990356,-0.0400532071,-0.0320007928,0.0017538741,0.1527042346,0.4726521944,1.2763490277,-0.0035447915,0.0036941329,0.7757679029,-0.905,0,0.0639780127
214.791830,2.2648696297,2.2580197198,-0.0035833168,-0.0044917870,0.0068637160,0.0009084702,-0.0397672189,-0.0318116119,0.0045403423,0.1470642621,0.4727730848,1.2762011520,-0.0035490165,0.0035884100,0.7535660936,-0.883,-1,0.0616267420
214.833441,2.2647354114,2.2580197198,-0.0028677964,-0.0040360974,0.0067280971,0.0011683010,-0.0394868815,-0.0315123292,0.0071827851,0.1416536769,0.4728940149,1.2760530489,-0.0035544749,0.0034749311,0.7297355219,-0.859,-1,0.0593673668
214.875099,2.2646308733,2.2580197198,-0.0021509578,-0.0036266372,0.0066223004,0.0014756794,-0.0392109523,-0.0311054262,0.0097656717,0.1364578058,0.4730150262,1.2759046738,-0.0035610005,0.0033544902,0.7044429329,-0.834,-1,0.0571941122
214.916846,2.2645560789,2.2595537006,-0.0014322282,-0.0032587166,0.0050123944,0.0018264884,-0.0390021026,-0.0340325194,-0.0702502376,0.1312074243,0.4731361547,1.2757580422,-0.0035191607,0.0035865536,0.7531762627,-0.883,-1,0.0551678521
214.958450,2.2645113964,2.2595537006,-0.0007157047,-0.0029281213,0.0049666959,0.0022124166,-0.0387951569,-0.0334981940,0.0128238086,0.1265635037,0.4732557567,1.2756110417,-0.0035280100,0.0034575145,0.7260780474,-0.856,-1,0.0532148782
215.000122,2.2644965277,2.2595537006,0.0000021028,-0.0026310648,0.0049509140,0.0026331676,-0.0385888688,-0.0328642613,0.0152143863,0.1220896471,0.4733755564,1.2754636414,-0.0035376071,0.0033233414,0.6979017020,-0.828,0,0.0513303528
215.041799,2.2645115750,2.2595537006,0.0007199885,-0.0023641445,0.0049651409,0.0030841330,-0.0383819879,-0.0321336261,0.0175352453,0.1177743657,0.4734955784,1.2753158170,-0.0035477858,0.0031846235,0.6687709423,-0.798,0,0.0495098080
215.083448,2.2645564999,2.2595537006,0.0014372819,-0.0021243032,0.0050093287,0.0035615851,-0.0381732659,-0.0313086214,0.0198001113,0.1136070753,0.4736158417,1.2751675507,-0.0035583911,0.0030418554,0.6387896252,-0.768,0,0.0477491313
215.125116,2.2646313364,2.2595537006,0.0021546611,-0.0019087936,0.0050835028,0.0040634547,-0.0379614533,-0.0303897601,0.0220526727,0.1095780859,0.4737363596,1.2750188302,-0.0035692938,0.0028953285,0.6080189791,-0.738,0,0.0460445295
215.166763,2.2647359959,2.2595537006,0.0028712999,-0.0017151474,0.0051875670,0.0045864473,-0.0377453047,-0.0293790516,0.0242570035,0.1056784268,0.4738571415,1.2748696490,-0.0035803469,0.0027454597,0.5765465396,-0.706,0,0.0443925566
215.208432,2.2648705708,2.2595537006,0.0035878286,-0.0015411465,0.0053216072,0.0051289751,-0.0375235710,-0.0282763955,0.0264637471,0.1018999978,0.4739781915,1.2747200061,-0.0035914300,0.0025924520,0.5444149195,-0.674,0,0.0427900740
215.250097,2.2650349722,2.2595537006,0.0043036693,-0.0013847979,0.0054855280,0.0056884672,-0.0372950074,-0.0270830760,0.0286396676,0.0982353920,0.4740995095,1.2745699058,-0.0036024071,0.0024366272,0.5116917062,-0.641,-1,0.0412342764
215.291783,2.2652292901,2.2610876813,0.0050191351,-0.0012443108,0.0041454334,0.0062634460,-0.0371222810,-0.0292379880,-0.0517178895,0.0944944744,0.4742210911,1.2744208196,-0.0035780706,0.0025793074,0.5416545547,-0.671,-1,0.0397791330
215.333464,2.2654533853,2.2595537006,0.0057336500,-0.0011180761,0.0059031213,0.0068517261,-0.0368763176,-0.0245016035,0.1136732277,0.0913528684,0.4743417451,1.2742698682,-0.0036228336,0.0021255123,0.4463575902,-0.576,0,0.0383083282
215.375115,2.2657070518,2.2595537006,0.0064466775,-0.0010046478,0.0061564391,0.0074513253,-0.0366197993,-0.0230386512,0.0351108566,0.0879902348,0.4744638005,1.2741185011,-0.0036328093,0.0019623586,0.4120953115,-0.542,-1,0.0368776788
215.416851,2.2659909994,2.2610876813,0.0071600449,-0.0009027268,0.0049060927,0.0080627717,-0.0364153788,-0.0249223083,-0.0452077703,0.0845557699,0.4745860830,1.2739679101,-0.0036141831,0.0020827275,0.4373727792,-0.567,-1,0.0355332975
215.458469,2.2663037707,2.2595537006,0.0078701803,-0.0008111456,0.0067525633,0.0086813259,-0.0361340220,-0.0199185357,0.1200905429,0.0816474678,0.4747076302,1.2738158131,-0.0036503287,0.0016374951,0.3438739802,-0.474,-1,0.0341775522
215.500130,2.2666464294,2.2595537006,0.0085796845,-0.0007288552,0.0070949690,0.0093085397,-0.0358383982,-0.0181857272,0.0415874029,0.0785476380,0.4748302834,1.2736633870,-0.0036582255,0.0014686605,0.3084186979,-0.438,0,0.0328582266
215.541767,2.2670184029,2.2595537006,0.0092873296,-0.0006549132,0.0074667153,0.0099422428,-0.0355272851,-0.0163635135,0.0437331285,0.0755307993,0.4749530915,1.2735106717,-0.0036651681,0.0012983956,0.2726630745,-0.402,0,0.0315747268
215.583472,2.2674204868,2.2595537006,0.0099945354,-0.0005884726,0.0078685950,0.0105830080,-0.0351994270,-0.0144480758,0.0459705050,0.0725955732,0.4750760216,1.2733577109,-0.0036710590,0.0011265609,0.2365777875,-0.366,0,0.0303267450
215.625248,2.2678527784,2.2610876813,0.0107012078,-0.0005287723,0.0067667223,0.0112299801,-0.0349174802,-0.0158776503,-0.0343097883,0.0696073408,0.4751990381,1.2732052064,-0.0036601081,0.0012158034,0.2553187230,-0.385,0,0.0291435114
215.666791,2.2683119080,2.2595537006,0.0114021287,-0.0004751286,0.0087596679,0.0118772573,-0.0345524941,-0.0104236485,0.1308960438,0.0670356474,0.4753215767,1.2730519178,-0.0036789274,0.0007856369,0.1649837477,-0.295,0,0.0279663160
215.708547,2.2688026945,2.2595537006,0.0121046864,-0.0004269270,0.0092503062,0.0125316134,-0.0341670646,-0.0082309206,0.0526254703,0.0643422081,0.4754446339,1.2728985429,-0.0036809974,0.0006099899,0.1280978722,-0.258,0,0.0268256662
215.750142,2.2693206980,2.2595537006,0.0128024451,-0.0003836155,0.0097681766,0.0131860606,-0.0337600573,-0.0059524942,0.0546822342,0.0617317884,0.4755676485,1.2727451460,-0.0036815258,0.0004338612,0.0911108570,-0.221,0,0.0257226299
215.791805,2.2698686186,2.2610876813,0.0134991797,-0.0003446979,0.0087819967,0.0138438776,-0.0333941408,-0.0070167800,-0.0255428606,0.0590940754,0.4756905689,1.2725920235,-0.0036749383,0.0005027621,0.1055800485,-0.235,0,0.0246695269
215.833430,2.2704449712,2.2610876813,0.0141929583,-0.0003097284,0.0093582419,0.0145026867,-0.0330042140,-0.0046265556,0.0573653852,0.0566887212,0.4758131577,1.2724389157,-0.0036745880,0.0003262895,0.0685208044,-0.198,0,0.0236517668
215.875129,2.2710512420,2.2595537006,0.0148855234,-0.0002783066,0.0114983969,0.0151638301,-0.0325251141,0.0013010433,0.1422623752,0.0544669721,0.4759356233,1.2722858774,-0.0036729203,-0.0000904044,-0.0189849330,-0.111,0,0.0226703249
215.916914,2.2716876971,2.2595537006,0.0155769744,-0.0002500726,0.0121347651,0.0158270469,-0.0320194989,0.0039664135,0.0639688843,0.0522189875,0.4760579221,1.2721331142,-0.0036663148,-0.0002714367,-0.0570017144,-0.073,0,0.0217338686
215.958452,2.2723489566,2.2610876813,0.0162616623,-0.0002247028,0.0112619659,0.0164863651,-0.0315502503,0.0032762605,-0.0165636718,0.0499787826,0.4761798899,1.2719805111,-0.0036624745,-0.0002207695,-0.0463615884,-0.083,0,0.0208347767
216.000127,2.2730409327,2.2595537006,0.0169458369,-0.0002019068,0.0134878527,0.0171477438,-0.0309882565,0.0094915749,0.1491675447,0.0480137964,0.4763016192,1.2718285593,-0.0036468437,-0.0006308660,-0.1324818518,0.003,0,0.0199969903
216.041798,2.2737612835,2.2595537006,0.0176270344,-0.0001814235,0.0142081405,0.0178084578,-0.0303962506,0.0124421499,0.0708137996,0.0460936840,0.4764227192,1.2716771613,-0.0036335513,-0.0008158069,-0.1713194522,0.042,0,0.0192135459
216.083443,2.2745094792,2.2595537006,0.0183047863,-0.0001630181,0.0149562797,0.0184678044,-0.0297730723,0.0154898461,0.0731447089,0.0442978717,0.4765432686,1.2715264228,-0.0036177245,-0.0010026393,-0.2105542571,0.081,0,0.0184883646
216.125105,2.2752861610,2.2595537006,0.0189796828,-0.0001464800,0.0157329106,0.0191261628,-0.0291175344,0.0186378727,0.0755526393,0.0426354895,0.4766631849,1.2713764567,-0.0035991869,-0.0011919423,-0.2503078903,0.121,0,0.0178257817
216.166777,2.2760911003,2.2610876813,0.0196514977,-0.0001316197,0.0150038235,0.0197831175,-0.0284923750,0.0184476241,-0.0045659659,0.0410397734,0.4767823797,1.2712266160,-0.0035961776,-0.0011660353,-0.2448674163,0.115,0,0.0171884051
216.208463,2.2769242344,2.2595537006,0.0203201558,-0.0001182669,0.0173708973,0.0204384228,-0.0277685877,0.0251606642,0.1611129608,0.0396556357,0.4769013682,1.2710785431,-0.0035537490,-0.0015741408,-0.3305695673,0.201,0,0.0166662352
216.250140,2.2777849940,2.2610876813,0.0209851958,-0.0001062688,0.0166976393,0.0210914646,-0.0270728527,0.0251736434,0.0003115010,0.0383876262,0.4770188482,1.2709306254,-0.0035500246,-0.0015601142,-0.3276239726,0.198,0,0.0161656265
216.291801,2.2786730341,2.2595537006,0.0216463735,-0.0000954879,0.0191196270,0.0217418614,-0.0262762016,0.0320896579,0.1659843487,0.0373122035,0.4771361012,1.2707849903,-0.0034952419,-0.0019727509,-0.4142776888,0.285,0,0.0158060174
216.333535,2.2795901817,2.2595537006,0.0223050000,-0.0000858007,0.0200367449,0.0223908007,-0.0254413372,0.0357515888,0.0878863423,0.0364896275,0.4772514434,1.2706408272,-0.0034599155,-0.0021843687,-0.4587174233,0.329,0,0.0155365779
216.375135,2.2805316758,2.2595537006,0.0229577065,-0.0000770963,0.0209782122,0.0230348027,-0.0245672450,0.0395090707,0.0901795655,0.0358746932,0.4773655208,1.2704983127,-0.0034203472,-0.0024029244,-0.5046141227,0.375,0,0.0153639922
216.416800,2.2815017394,2.2610876813,0.0236074781,-0.0000692749,0.0204142710,0.0236767530,-0.0237166504,0.0399365730,0.0102600551,0.0354178133,0.4774781967,1.2703561263,-0.0034124733,-0.0024207860,-0.5083650688,0.379,0,0.0152080569
216.458444,2.2824983149,2.2595537006,0.0242529017,-0.0000622470,0.0229448056,0.0243151487,-0.0227606168,0.0472699456,0.1760009413,0.0351299399,0.4775905173,1.2702174736,-0.0033276643,-0.0028594791,-0.6004906194,0.471,0,0.0152532171
216.500147,2.2835231408,2.2610876813,0.0248950731,-0.0000559320,0.0224356314,0.0249510051,-0.0218257989,0.0479125588,0.0154227182,0.0351762978,0.4776999542,1.2700793215,-0.0033156510,-0.0029000776,-0.6090163001,0.479,0,0.0153138788
216.541917,2.2845763660,2.2595537006,0.0255339907,-0.0000502578,0.0250228199,0.0255842485,-0.0207831814,0.0554689553,0.1813535147,0.0353875505,0.4778089053,1.2699454935,-0.0032118729,-0.0033638200,-0.7064022049,0.577,0,0.0156100482
216.583433,2.2856495512,2.2626216621,0.0261646725,0.0023876841,0.0230205502,0.0237769884,-0.0198239918,0.0504250089,-0.1210547141,0.0359282919,0.4779143602,1.2698090654,-0.0032742739,-0.0030716447,-0.6450453770,0.515,0,0.0157290661
216.625128,2.2867536108,2.2656896237,0.0267935863,0.0094439843,0.0210349598,0.0173496019,-0.0189475351,0.0406981246,-0.2334452234,0.0360218278,0.4780217765,1.2696681071,-0.0033829998,-0.0024815074,-0.5211165535,0.391,0,0.0155732491
216.666806,2.2878833359,2.2687575853,0.0274176518,0.0157844263,0.0190772352,0.0116332256,-0.0181526503,0.0316453528,-0.2172665219,0.0354914868,0.4781326670,1.2695238221,-0.0034628383,-0.0019219513,-0.4036097820,0.274,0,0.0152258440
216.708453,2.2890380813,2.2687575853,0.0280365460,0.0166159469,0.0202294248,0.0114205991,-0.0173097576,0.0349706145,0.0798062808,0.0347026842,0.4782460772,1.2693808498,-0.0034313367,-0.0021112195,-0.4433560846,0.314,0,0.0149590654
216.750124,2.2902192170,2.2687575853,0.0286510076,0.0149302670,0.0214157416,0.0137207406,-0.0164174350,0.0409428182,0.1433328875,0.0341162992,0.4783583585,1.2692403998,-0.0033707994,-0.0024608646,-0.5167815596,0.387,0,0.0148391258
216.791776,2.2914252914,2.2687575853,0.0292602778,0.0134155985,0.0226264715,0.0158446793,-0.0154746654,0.0468529225,0.1418425049,0.0338623965,0.4784685646,1.2691028187,-0.0033019467,-0.0028110478,-0.5903200309,0.461,0,0.0148796623
216.833544,2.2926601051,2.2687575853,0.0298662145,0.0120545924,0.0238654685,0.0178116222,-0.0144802709,0.0527299965,0.1410497753,0.0339729756,0.4785764291,1.2689684802,-0.0032241239,-0.0031671599,-0.6651035804,0.535,0,0.0150940188
216.875143,2.2939149803,2.2718255469,0.0304645925,0.0132645029,0.0220486633,0.0172000896,-0.0135615766,0.0492396582,-0.0837681197,0.0343347470,0.4786816650,1.2688324850,-0.0032638849,-0.0029666945,-0.6230058507,0.493,0,0.0151902728
216.916779,2.2951957963,2.2748935084,0.0310582961,0.0167845118,0.0202506985,0.0142737842,-0.0127177975,0.0433858623,-0.1404911010,0.0344084109,0.4787881117,1.2686938220,-0.0033279128,-0.0026161142,-0.5493839816,0.420,0,0.0151185012
216.958458,2.2965025585,2.2779614700,0.0316472798,0.0223802607,0.0184722999,0.0092670191,-0.0119481183,0.0354054918,-0.1915288923,0.0340856911,0.4788965565,1.2685520158,-0.0034033467,-0.0021299193,-0.4472830564,0.318,0,0.0148612756
217.000113,2.2978329951,2.2825634124,0.0322305089,0.0274083236,0.0151853397,0.0048221853,-0.0113153958,0.0245159370,-0.2613493141,0.0332898878,0.4790073654,1.2684069517,-0.0034815386,-0.0014658227,-0.3078227615,0.178,0,0.0144207517
217.041841,2.2991900048,2.2856313739,0.0328092252,0.0319262918,0.0134605012,0.0008829334,-0.0107545416,0.0174696572,-0.1691107154,0.0321590926,0.4791206218,1.2682605159,-0.0035144594,-0.0010353035,-0.2174137304,0.088,0,0.0139112531
217.083452,2.3005671303,2.2902333163,0.0333807004,0.0359859143,0.0102232066,-0.0026052140,-0.0103285747,0.0073973155,-0.2417362026,0.0308284287,0.4792348482,1.2681129693,-0.0035411199,-0.0004337740,-0.0910925406,-0.039,0,0.0133495931
217.125113,2.3019696370,2.2917672971,0.0339471566,0.0396336900,0.0100805206,-0.0056865334,-0.0099085530,0.0045077332,-0.0693499747,0.0295145872,0.4793498386,1.2679654305,-0.0035409295,-0.0002615552,-0.0549265891,-0.075,0,0.0128012452
217.166769,2.3033954273,2.2963692395,0.0345077221,0.0429114006,0.0068942940,-0.0084036786,-0.0096212907,-0.0048482694,-0.2245440608,0.0281293142,0.4794647200,1.2678180909,-0.0035361502,0.0002781616,0.0584139345,-0.188,0,0.0122765448
217.208455,2.3048455033,2.2994372010,0.0350627774,0.0458565890,0.0052673561,-0.0107938116,-0.0094018175,-0.0105408770,-0.1366225842,0.0268659075,0.4795793437,1.2676713665,-0.0035213875,0.0005985235,0.1256899455,-0.255,0,0.0117987299
217.250207,2.3063209639,2.3040391434,0.0356126916,0.0485029895,0.0021327403,-0.0128902979,-0.0093129534,-0.0194013924,-0.2126523687,0.0256658627,0.4796933870,1.2675261154,-0.0034860261,0.0010907276,0.2290528063,-0.359,0,0.0114162085
217.291786,2.3078129581,2.3071071050,0.0361542224,0.0508809139,0.0005494640,-0.0147266915,-0.0092900590,-0.0246806707,-0.1267026783,0.0247357095,0.4798061849,1.2673821587,-0.0034549607,0.0013768351,0.2891353620,-0.419,0,0.0111152390
217.333529,2.3093333950,2.3101750666,0.0366916969,0.0530175989,-0.0010046280,-0.0163259021,-0.0093319185,-0.0297365734,-0.1213416652,0.0239901200,0.4799178794,1.2672396873,-0.0034193127,0.0016486293,0.3462121438,-0.476,0,0.0109039286
