t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
241.500107,2.5198049357,2.4804469340,0.0488540651,0.0181129906,0.0393023290,0.0307410746,0.0401560966,0.1807801836,0.2136350022,0.1358662968,0.5004761718,1.2385819105,0.0057588187,-0.0240292244,-5.0461371240,4.916,2,0.1008473559
241.541777,2.5218338464,2.4819809148,0.0485239930,0.0162754362,0.0398029070,0.0322485568,0.0418145511,0.1858171976,0.1208883375,0.1497537796,0.5003221795,1.2388621693,0.0067262102,-0.0259822405,-5.4562705091,5.327,6,0.1104590527
241.583450,2.5238489750,2.4865828572,0.0481855803,0.0194899874,0.0372062128,0.0286955929,0.0433648099,0.1782825871,-0.1808306536,0.1629718995,0.5001419885,1.2391278646,0.0063766881,-0.0260983362,-5.4806506042,5.351,4,0.1176211151
241.625106,2.5258490099,2.4911847995,0.0478390527,0.0272441103,0.0345804721,0.0205949424,0.0448056629,0.1659768974,-0.2953365510,0.1722223844,0.4999708322,1.2393523967,0.0053887707,-0.0250562613,-5.2618148745,5.132,6,0.1217601784
241.666776,2.5278351064,2.4988547035,0.0474842112,0.0390772676,0.0288602939,0.0084069436,0.0460081752,0.1418957667,-0.5779471381,0.1760489459,0.4998259430,1.2394867662,0.0032248668,-0.0216861016,-4.5540813431,4.626,4,0.1214514086
241.708536,2.5298104720,2.5065246074,0.0471204424,0.0545756431,0.0231181193,-0.0074552007,0.0469714301,0.1137506133,-0.6754836810,0.1731823496,0.4997391257,1.2395278614,0.0009862853,-0.0172186707,-3.6159208470,4.119,5,0.1172972753
241.750241,2.5317679251,2.5157284921,0.0467490550,0.0709345590,0.0158214063,-0.0241855040,0.0476306554,0.0806150080,-0.7952545263,0.1645171010,0.4997125574,1.2394853080,-0.0010212811,-0.0118531416,-2.4891597377,3.612,4,0.1101230532
241.791770,2.5337015244,2.5218644153,0.0463712676,0.0832010274,0.0115813799,-0.0368297598,0.0481132129,0.0585782329,-0.5288826028,0.1526779101,0.4997400683,1.2394034751,-0.0019639904,-0.0082668829,-1.7360454121,3.106,3,0.1020071224
241.833439,2.5356257282,2.5249323769,0.0459842699,0.0869245388,0.0104261775,-0.0409402688,0.0485476370,0.0523362116,-0.1498085108,0.1407360089,0.4997929505,1.2393121689,-0.0021913480,-0.0070743885,-1.4856215925,2.599,4,0.0942612647
241.875104,2.5375334721,2.5264663576,0.0455894279,0.0805389287,0.0108195676,-0.0349495008,0.0489984523,0.0598977454,0.1814768105,0.1300912598,0.4998519185,1.2392288752,-0.0019990483,-0.0077787474,-1.6335369446,2.092,1,0.0876337722
241.916910,2.5394309874,2.5249323769,0.0451853959,0.0723682925,0.0142761772,-0.0271828966,0.0495932930,0.0767159516,0.4036369477,0.1215442940,0.4999056789,1.2391683949,-0.0014515284,-0.0096361683,-2.0235953490,1.894,2,0.0827653180
241.958467,2.5413002447,2.5249323769,0.0447760576,0.0650265635,0.0161680002,-0.0202505059,0.0502669597,0.0890935542,0.2970624635,0.1150787635,0.4999446952,1.2391272892,-0.0009865349,-0.0109037860,-2.2897950572,2.160,1,0.0793761375
242.000119,2.5431565828,2.5249323769,0.0443581176,0.0584296495,0.0180446148,-0.0140715319,0.0510188186,0.1007919457,0.2807613961,0.1106071280,0.4999712032,1.2391069666,-0.0004877432,-0.0121108176,-2.5432716984,2.414,2,0.0774231511
242.041758,2.5449947849,2.5249323769,0.0439327160,0.0525019892,0.0199010364,-0.0085692732,0.0518480285,0.1118747976,0.2659884461,0.1080903751,0.4999843059,1.2391089421,0.0000474118,-0.0133020715,-2.7934350193,2.664,3,0.0768498834
242.083462,2.5468179291,2.5249323769,0.0434991187,0.0471756873,0.0217405516,-0.0036765685,0.0527538848,0.1224160860,0.2529909203,0.1074665038,0.4999830323,1.2391349991,0.0006253684,-0.0145172239,-3.0486170150,2.919,3,0.0775929431
242.125118,2.5486207910,2.5249323769,0.0430585610,0.0423897361,0.0235581238,0.0006688249,0.0537354733,0.1324647970,0.2411690642,0.1086598000,0.4999662319,1.2391872291,0.0012535194,-0.0157873940,-3.3153527416,3.186,2,0.0795833810
242.166767,2.5504048291,2.5249323769,0.0426107100,0.0380893175,0.0253553797,0.0045213926,0.0547919474,0.1420780866,0.2307189513,0.1115836857,0.4999325469,1.2392681098,0.0019411356,-0.0171396644,-3.5993295260,3.470,3,0.0827511665
242.208431,2.5521706932,2.5249323769,0.0421553994,0.0342251743,0.0271331208,0.0079302251,0.0559224941,0.1513058021,0.2214651723,0.1161473078,0.4998803596,1.2393805277,0.0026980303,-0.0185961180,-3.9051847713,3.776,4,0.0870270425
242.250115,2.5539182837,2.5249323769,0.0416926393,0.0307530466,0.0288913833,0.0109395927,0.0571263018,0.1601911545,0.2132484572,0.1222586069,0.4998077741,1.2395277846,0.0035341671,-0.0201746061,-4.2366672714,4.107,2,0.0923437559
242.291776,2.5556454832,2.5264663576,0.0412229917,0.0276331646,0.0290941914,0.0135898272,0.0583385597,0.1650338474,0.1162246300,0.1295772510,0.4997126071,1.2396998180,0.0041288001,-0.0213841062,-4.4906622921,4.361,3,0.0979728763
242.333453,2.5573536355,2.5249323769,0.0407460942,0.0248297931,0.0323449411,0.0159163011,0.0596862656,0.1769852151,0.2868328226,0.1378302670,0.4996013033,1.2399267096,0.0054453996,-0.0236573340,-4.9680401460,4.838,4,0.1052237199
242.375117,2.5590412182,2.5249323769,0.0402623707,0.0223108224,0.0340402661,0.0179515483,0.0611046100,0.1850496547,0.1935465517,0.1481080993,0.4994543013,1.2402007134,0.0065760913,-0.0256779336,-5.3923660651,5.263,4,0.1133276989
242.416772,2.5607081688,2.5249323769,0.0397718490,0.0200474000,0.0357141736,0.0197244490,0.0625927006,0.1928992834,0.1883910881,0.1595810764,0.4992764641,1.2405267282,0.0078243555,-0.0278625994,-5.8511458722,5.721,4,0.1222321990
242.458523,2.5623582732,2.5264663576,0.0392733751,0.0180136008,0.0358365484,0.0212597743,0.0640858901,0.1968323984,0.0943947595,0.1718511414,0.4990644258,1.2408908844,0.0087397471,-0.0296239425,-6.2210279213,6.091,7,0.1310938682
242.500203,2.5639847132,2.5249323769,0.0387689968,0.0161861295,0.0390025862,0.0225828673,0.0657109979,0.2079705703,0.2673161273,0.1847008421,0.4988270094,1.2413346920,0.0106513840,-0.0326184300,-6.8498702931,6.598,4,0.1415131709
242.541790,2.5655864131,2.5264663576,0.0382591256,0.0145440543,0.0390753524,0.0237150712,0.0673391376,0.2115731332,0.0864615088,0.1990374714,0.4985368480,1.2418248451,0.0117636730,-0.0346763439,-7.2820322105,7.105,7,0.1517351597
242.583457,2.5671698113,2.5280003384,0.0377417180,0.0130685669,0.0391293049,0.0246731511,0.0689695253,0.2149600464,0.0812859167,0.2130356320,0.4982153446,1.2423615222,0.0128802508,-0.0367078830,-7.7086554312,7.579,6,0.1617395426
242.625108,2.5687309178,2.5295343192,0.0372180465,0.0141756102,0.0391530280,0.0230424363,0.0706009014,0.2156877408,0.0174646666,0.2265336133,0.4978620703,1.2429286028,0.0136099345,-0.0382554819,-8.0336511971,7.904,9,0.1709520710
242.666913,2.5702757052,2.5356702424,0.0366860396,0.0200360310,0.0345438794,0.0166500087,0.0720402298,0.2003759397,-0.3674832268,0.2372315068,0.4974873565,1.2434187648,0.0117638890,-0.0365793678,-7.6816672347,7.552,7,0.1759112081
242.708468,2.5717890936,2.5433401463,0.0361509390,0.0326004445,0.0283487456,0.0035504945,0.0732214275,0.1742248162,-0.6276269656,0.2409469591,0.4971622871,1.2437636294,0.0082767482,-0.0321064263,-6.7423495290,7.045,7,0.1752899649
242.750248,2.5732881242,2.5556119926,0.0356067319,0.0511887339,0.0175187964,-0.0155820019,0.0739513773,0.1303925507,-1.0519743721,0.2350867904,0.4969329203,1.2438979751,0.0032242982,-0.0236381433,-4.9640101032,6.539,7,0.1679039629
242.791771,2.5747553023,2.5663498581,0.0350597860,0.0727569366,0.0081818163,-0.0376971506,0.0742922863,0.0865756523,-1.0516055597,0.2205551735,0.4968434209,1.2438832163,-0.0003542123,-0.0150669230,-3.1640538233,6.032,7,0.1564713483
242.833462,2.5762054294,2.5755537429,0.0345046299,0.0897042121,0.0003759690,-0.0551995822,0.0743079517,0.0505501842,-0.8646112341,0.2018844846,0.4968532571,1.2437943774,-0.0021321327,-0.0083285840,-1.7490026329,5.525,5,0.1436816485
242.875126,2.5776313806,2.5816896660,0.0339439162,0.1000665081,-0.0043658528,-0.0661225919,0.0741260412,0.0281048529,-0.5386879518,0.1832011911,0.4969124436,1.2436805700,-0.0027313786,-0.0043701470,-0.9177308717,5.019,5,0.1312034001
242.916802,2.5790342319,2.5847576276,0.0333772301,0.1020790244,-0.0060371489,-0.0687017942,0.0738744933,0.0212000221,-0.1657159403,0.1665061089,0.4969882121,1.2435620612,-0.0028442109,-0.0031210851,-0.6554278718,4.512,6,0.1196819484
242.958577,2.5804166098,2.5847576276,0.0328034494,0.0941559989,-0.0046304185,-0.0613525495,0.0736815592,0.0316191278,0.2500585385,0.1523591015,0.4970670477,1.2434498078,-0.0026940807,-0.0044333870,-0.9310112650,4.005,6,0.1094455922
243.000113,2.5817671702,2.5832236468,0.0322273614,0.0846039174,-0.0017165178,-0.0523765560,0.0736100376,0.0474170457,0.3791500286,0.1401330276,0.4971416629,1.2433511338,-0.0023681774,-0.0063612404,-1.3358604934,3.499,3,0.1007077526
243.041786,2.5830980353,2.5847576276,0.0316438536,0.0760208901,-0.0018932524,-0.0443770364,0.0735311521,0.0548853630,0.1792396140,0.1290721233,0.4972072044,1.2432597054,-0.0021942797,-0.0070622789,-1.4830785716,2.992,4,0.0931077799
243.083462,2.5844045753,2.5847576276,0.0310548745,0.0683086068,-0.0005630077,-0.0372537323,0.0735076935,0.0651359613,0.2460143615,0.1196675048,0.4972678935,1.2431799211,-0.0019148250,-0.0080776641,-1.6963094610,2.485,2,0.0867655836
243.125100,2.5856852967,2.5832236468,0.0304611176,0.0613787310,0.0022729944,-0.0309176134,0.0736024016,0.0783435010,0.3169809518,0.1120325923,0.4973208223,1.2431179106,-0.0014882509,-0.0094191260,-1.9780164586,1.979,2,0.0818884196
243.166906,2.5869461991,2.5847576276,0.0298597233,0.0551518878,0.0020190550,-0.0252921645,0.0736865289,0.0834843532,0.1233804523,0.1057411521,0.4973619398,1.2430624805,-0.0013303228,-0.0097768003,-2.0531280591,1.923,1,0.0778376622
243.208555,2.5881772772,2.5847576276,0.0292554567,0.0495567549,0.0032673304,-0.0203012982,0.0738226676,0.0916329802,0.1955670484,0.1007060085,0.4973986793,1.2430193130,-0.0010360202,-0.0105023812,-2.2055000472,2.076,2,0.0748260648
243.250114,2.5893804699,2.5847576276,0.0286475212,0.0445292456,0.0044859758,-0.0158817244,0.0740095833,0.0992115715,0.1818861920,0.0969755141,0.4974272813,1.2429885209,-0.0007390104,-0.0111875424,-2.3493839001,2.220,2,0.0727713988
243.291798,2.5905618402,2.5832236468,0.0280328310,0.0400117747,0.0072152120,-0.0119789437,0.0743102171,0.1100227017,0.2594671232,0.0946515660,0.4974476784,1.2429779368,-0.0002540180,-0.0122799718,-2.5787940738,2.449,2,0.0719858929
243.333447,2.5917165003,2.5847576276,0.0274138701,0.0359525991,0.0068483677,-0.0085387290,0.0745955658,0.1129940251,0.0713117617,0.0935571042,0.4974546884,1.2429729702,-0.0001191990,-0.0125502690,-2.6355564871,2.506,1,0.0715790176
243.375141,2.5928464835,2.5832236468,0.0267895428,0.0323052250,0.0095235424,-0.0055156822,0.0749923800,0.1229327030,0.2385282691,0.0933279333,0.4974579777,1.2429896756,0.0004009300,-0.0136402355,-2.8644494610,2.735,2,0.0723385630
243.416876,2.5939514344,2.5847576276,0.0261599859,0.0290278752,0.0091045858,-0.0028678893,0.0753717378,0.1251204532,0.0525060050,0.0942174315,0.4974469136,1.2430119973,0.0005357220,-0.0139380359,-2.9269875330,2.797,2,0.0732793261
243.458444,2.5950257300,2.5847576276,0.0255284917,0.0260830110,0.0101879329,-0.0005545193,0.0757962350,0.1306066518,0.1316687685,0.0955263925,0.4974321277,1.2430483303,0.0008719918,-0.0146337897,-3.0730958330,2.943,3,0.0748068891
243.500119,2.5960763685,2.5847576276,0.0248909896,0.0234369019,0.0112467045,0.0014540876,0.0762648477,0.1357919527,0.1244472216,0.0975918090,0.4974080559,1.2430991986,0.0012208385,-0.0153535457,-3.2242445890,3.095,3,0.0768587070
243.541783,2.5971000845,2.5847576276,0.0242493895,0.0210592393,0.0122777286,0.0031901502,0.0767764197,0.1406994071,0.1177789045,0.1003342320,0.4973743438,1.2431651579,0.0015830230,-0.0160992526,-3.3808430388,3.251,3,0.0793763179
243.583439,2.5980967812,2.5847576276,0.0236037671,0.0189227895,0.0132809920,0.0046809776,0.0773297944,0.1453546602,0.1117260743,0.1036788657,0.4973306130,1.2432467972,0.0019593439,-0.0168722397,-3.5431703378,3.414,2,0.0823060183
243.625112,2.5990668938,2.5847576276,0.0229538335,0.0170030814,0.0142570050,0.0059507521,0.0779238362,0.1497815049,0.1062442733,0.1075565712,0.4972764588,1.2433447312,0.0023504161,-0.0176730210,-3.7113344052,3.582,2,0.0855988386
243.666765,2.6000093937,2.5847576276,0.0223002802,0.0152781269,0.0152048068,0.0070221533,0.0785573699,0.1539986791,0.1012121813,0.1119039458,0.4972114556,1.2434595835,0.0027564553,-0.0185011167,-3.8852345025,3.756,5,0.0892099530
243.708472,2.6009257431,2.5832236468,0.0216420659,0.0137281681,0.0176599010,0.0079138978,0.0792931991,0.1617615739,0.1863094736,0.1168965367,0.4971351673,1.2436045066,0.0034781534,-0.0198322458,-4.1647716091,4.035,4,0.0936913711
243.750196,2.6018149371,2.5847576276,0.0209798526,0.0123354520,0.0170193948,0.0086444006,0.0800023405,0.1619710365,0.0050271021,0.1225529130,0.4970388191,1.2437562457,0.0036417378,-0.0203094493,-4.2649843433,4.135,5,0.0977824921
243.791768,2.6026733316,2.5847576276,0.0203164709,0.0110840262,0.0178816358,0.0092324446,0.0807474087,0.1656589652,0.0885102909,0.1279296590,0.4969378368,1.2439267666,0.0040925030,-0.0212102818,-4.4541591806,4.325,4,0.1020846472
243.833435,2.6035059627,2.5847576276,0.0196480795,0.0099595570,0.0187177231,0.0096885224,0.0815273138,0.1692019506,0.0850316497,0.1335772011,0.4968242297,1.2441166859,0.0045580635,-0.0221337111,-4.6480793226,4.518,5,0.1065680401
243.875203,2.6043125658,2.5847576276,0.0189747090,0.0089491647,0.0195274318,0.0100255443,0.0823409568,0.1726108175,0.0818128039,0.1394562643,0.4966975424,1.2443266031,0.0050380125,-0.0230779190,-4.8463629997,4.717,3,0.1112058057
243.916785,2.6050875792,2.5847576276,0.0183010849,0.0080412762,0.0203052357,0.0102598088,0.0831870083,0.1758868595,0.0786250078,0.1455313296,0.4965573236,1.2445570635,0.0055310501,-0.0240398680,-5.0483722731,4.919,3,0.1159723533
243.958527,2.6058373272,2.5847576276,0.0176217363,0.0072254925,0.0210574911,0.0103962438,0.0840644038,0.1790486035,0.0758818575,0.1517685825,0.4964031506,1.2448086245,0.0060374621,-0.0250187796,-5.2539437127,5.124,4,0.1208462658
244.000118,2.6065561130,2.5832236468,0.0169418153,0.0064924697,0.0233125108,0.0104493455,0.0850357584,0.1858298700,0.1627503957,0.1584514142,0.4962345848,1.2450987110,0.0069620779,-0.0265737792,-5.5804936347,5.451,5,0.1264924506
244.041770,2.6072475379,2.5832236468,0.0162580116,0.0058338117,0.0240059601,0.0104241999,0.0860360067,0.1888636805,0.0728114510,0.1658368225,0.4960398444,1.2454132954,0.0075500247,-0.0276889110,-5.8146713174,5.685,4,0.1321735483
244.083448,2.6079108337,2.5847576276,0.0155709884,0.0052419743,0.0231370942,0.0103290141,0.0870000523,0.1880646143,-0.0191775882,0.1729203246,0.4958282231,1.2457344709,0.0077082128,-0.0282205195,-5.9263090905,5.797,5,0.1371678739
244.125184,2.6085463040,2.5847576276,0.0148803326,0.0047101785,0.0237741991,0.0101701541,0.0879906439,0.1908172207,0.0660625525,0.1794259650,0.4956117006,1.2460785261,0.0082573242,-0.0292363115,-6.1396254133,6.010,5,0.1422086772
244.166809,2.6091513198,2.5847576276,0.0141889661,0.0042323331,0.0243806836,0.0099566330,0.0890065057,0.1934780770,0.0638605515,0.1859842752,0.4953792297,1.2464458307,0.0088153092,-0.0302586747,-6.3543216862,6.225,6,0.1472813951
244.208468,2.6097279533,2.5847576276,0.0134946205,0.0038029649,0.0249586369,0.0096916556,0.0900464489,0.1960536736,0.0618143192,0.1925759008,0.4951304512,1.2468367277,0.0093815289,-0.0312859458,-6.5700486273,6.440,5,0.1523732721
244.250119,2.6102755204,2.5847576276,0.0127980848,0.0034171559,0.0255073897,0.0093809289,0.0911092568,0.1985464113,0.0598257058,0.1991838961,0.4948650141,1.2472515156,0.0099549110,-0.0323160074,-6.7863615601,6.657,6,0.1574725168
244.291863,2.6107951587,2.5862916084,0.0120977905,0.0030704871,0.0244941128,0.0090273034,0.0921298449,0.1972256010,-0.0316994484,0.2053911703,0.4945825876,1.2476690176,0.0100200467,-0.0326881924,-6.8645204004,6.735,6,0.1618265218
244.333448,2.6112837033,2.5847576276,0.0113981011,0.0027589876,0.0265175956,0.0086391134,0.0932347447,0.2032039371,0.1434800654,0.2114224481,0.4942975158,1.2481301384,0.0110669005,-0.0342654311,-7.1957405278,7.066,8,0.1669582820
244.375131,2.6117441551,2.5847576276,0.0106948163,0.0024790896,0.0269789077,0.0082157266,0.0943588659,0.2054627924,0.0542125290,0.2180556351,0.4939817308,1.2486158452,0.0116569622,-0.0352974328,-7.4124608958,7.283,5,0.1720628732
244.416770,2.6121748258,2.5862916084,0.0099904227,0.0022275872,0.0258763707,0.0077628356,0.0954370480,0.2039119237,-0.0372208483,0.2242077561,0.4936480523,1.2491027968,0.0116868371,-0.0356266157,-7.4815892880,7.352,7,0.1763647159
244.458449,2.6125764915,2.5862916084,0.0092836581,0.0020015995,0.0262787309,0.0072820586,0.0965319951,0.2059321633,0.0484857491,0.2297328841,0.4933124298,1.2496115071,0.0122090473,-0.0365164130,-7.6684467326,7.539,7,0.1806669261
244.500190,2.6129492024,2.5862916084,0.0085742385,0.0017985382,0.0266520659,0.0067757003,0.0976424978,0.2078798141,0.0467436183,0.2352497865,0.4929606452,1.2501419981,0.0127317840,-0.0374008422,-7.8541768627,7.725,6,0.1849583635
244.541778,2.6132910591,2.5862916084,0.0078659692,0.0016160773,0.0269944835,0.0062498919,0.0987672680,0.2097546937,0.0449971126,0.2407440153,0.4925925296,1.2506942349,0.0132536842,-0.0382776652,-8.0383096950,7.909,8,0.1892284691
244.583446,2.6136040096,2.5862916084,0.0071549799,0.0014521271,0.0273079379,0.0057028528,0.0999050987,0.2115579621,0.0432784406,0.2462016658,0.4922079467,1.2512681337,0.0137735714,-0.0391449060,-8.2204302636,8.091,6,0.1934674757
244.625108,2.6138872699,2.5862916084,0.0064428675,0.0013048095,0.0275916510,0.0051380580,0.1010547509,0.2132894965,0.0415568243,0.2516100723,0.4918067879,1.2518635541,0.0142900903,-0.0400004564,-8.4000958508,8.270,8,0.1976661185
244.666811,2.6141410752,2.5862916084,0.0057289445,0.0011724372,0.0278458632,0.0045565074,0.1022149952,0.2149491333,0.0398312843,0.2569571743,0.4913889787,1.2524802987,0.0148018700,-0.0408422398,-8.5768703624,8.447,8,0.2018155909
244.708584,2.6143654352,2.5862916084,0.0050128461,0.0010534940,0.0280705887,0.0039593521,0.1033846030,0.2165363241,0.0380925800,0.2622315455,0.4909544796,1.2531181101,0.0153074728,-0.0416681553,-8.7503126193,8.621,7,0.2059074402
244.750126,2.6145588736,2.5862916084,0.0042998388,0.0009466175,0.0282643556,0.0033532213,0.1045622845,0.2180523807,0.0363853573,0.2674225503,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
244.791890,2.6147234716,2.5862916084,0.0035822851,0.0008505836,0.0284292489,0.0027317015,0.1057468365,0.2194941452,0.0346023481,0.2672925126,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
244.833453,2.6148575112,2.5862916084,0.0028675785,0.0007642923,0.0285635537,0.0021032862,0.1069369846,0.2208642387,0.0328822441,0.2671593328,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,10,0.2059074402
244.875112,2.6149620411,2.5862916084,0.0021507328,0.0006867552,0.0286683219,0.0014639776,0.1081314980,0.2221594260,0.0310844948,0.2670229429,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
244.916864,2.6150368336,2.5878255892,0.0014319137,0.0006170842,0.0272093477,0.0008148295,0.1092652208,0.2196438504,-0.0603738144,0.2663710385,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
244.958534,2.6150815500,2.5862916084,0.0007142537,0.0005544813,0.0287882374,0.0001597724,0.1104647307,0.2244325593,0.1149290141,0.2667468431,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,10,0.2059074402
245.000137,2.6150963586,2.5862916084,-0.0000023523,0.0004982294,0.0288032188,-0.0005005817,0.1116648649,0.2255013168,0.0256501802,0.2666023913,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.041774,2.6150813292,2.5878255892,-0.0007195604,0.0004476843,0.0272543640,-0.0011672447,0.1128004634,0.2227573346,-0.0658555727,0.2659452801,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.083475,2.6150363476,2.5878255892,-0.0014377456,0.0004022669,0.0272095220,-0.0018400125,0.1139341934,0.2235778467,0.0196922912,0.2658022332,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,10,0.2059074402
245.125124,2.6149615331,2.5878255892,-0.0021547943,0.0003614572,0.0271348330,-0.0025162515,0.1150648115,0.2243195855,0.0178017302,0.2656572625,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.166778,2.6148568472,2.5878255892,-0.0028715589,0.0003247875,0.0270302597,-0.0031963464,0.1161910723,0.2249803209,0.0158576486,0.2655104666,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.208488,2.6147221163,2.5893595700,-0.0035887823,0.0002918380,0.0253616494,-0.0038806202,0.1172478077,0.2218229281,-0.0757774258,0.2648528875,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.250112,2.6145578518,2.5893595700,-0.0043039177,0.0002622311,0.0251974758,-0.0045661488,0.1182977025,0.2222288707,0.0097426221,0.2647087611,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.291792,2.6143635509,2.5893595700,-0.0050192895,0.0002356279,0.0250032568,-0.0052549174,0.1193395049,0.2225487718,0.0076776257,0.2645631792,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,7,0.2059074402
245.333439,2.6141396440,2.5893595700,-0.0057332227,0.0002117236,0.0247794233,-0.0059449463,0.1203719809,0.2227838941,0.0056429361,0.2644164199,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.375141,2.6138856660,2.5893595700,-0.0064471245,0.0001902443,0.0245255114,-0.0066373688,0.1213938772,0.2229302332,0.0035121389,0.2642684898,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.416777,2.6136024140,2.5893595700,-0.0071587875,0.0001709441,0.0242423186,-0.0073297316,0.1224039738,0.2229904161,0.0014443892,0.2641197165,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.458429,2.6132894347,2.5893595700,-0.0078694889,0.0001536019,0.0239293926,-0.0080230909,0.1234010318,0.2229605633,-0.0007164675,0.2639701067,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.500194,2.6129459086,2.5893595700,-0.0085807718,0.0001380191,0.0235859144,-0.0087187909,0.1243837782,0.2228355885,-0.0029993947,0.2638196238,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.541799,2.6125741820,2.5893595700,-0.0092878804,0.0001240171,0.0232142309,-0.0094118975,0.1253510378,0.2226243435,-0.0050698807,0.2636688516,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,10,0.2059074402
245.583493,2.6121721933,2.5893595700,-0.0099948848,0.0001114356,0.0228122808,-0.0101063204,0.1263015495,0.2223162417,-0.0073944436,0.2635174923,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.625103,2.6117416534,2.5893595700,-0.0106987675,0.0001001305,0.0223817757,-0.0107988980,0.1272341235,0.2219168320,-0.0095858319,0.2633659629,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,10,0.2059074402
245.666774,2.6112811689,2.5893595700,-0.0114018470,0.0000899723,0.0219213224,-0.0114918193,0.1281475120,0.2214188548,-0.0119514535,0.2632141185,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2059074402
245.708538,2.6107903041,2.5893595700,-0.0121045305,0.0000808447,0.0214304856,-0.0121853752,0.1290404489,0.2208191986,-0.0143917475,0.2630620022,0.4905032891,1.2531181101,0.0000000000,-0.0424339532,-8.9111301741,8.781,9,0.2059074402
245.750237,2.6102709719,2.5893595700,-0.0128040363,0.0000726430,0.0209111787,-0.0128766793,0.1299117480,0.2201236215,-0.0166938506,0.2629100154,0.4905032891,1.2537825922,0.0159475716,-0.0423927877,-8.9024854268,8.773,10,0.2099763789
245.791782,2.6097245866,2.5893595700,-0.0134987852,0.0000652734,0.0203648160,-0.0135640586,0.1307602820,0.2193355662,-0.0189133286,0.2679509439,0.4900312294,1.2537825922,0.0000000000,-0.0424339532,-8.9111301741,8.781,8,0.2099763789
245.833445,2.6091477024,2.5908935507,-0.0141932076,0.0000586515,0.0182539714,-0.0142518590,0.1315208641,0.2147060818,-0.1111076247,0.2672790088,0.4900312294,1.2544166353,0.0152170334,-0.0417693228,-8.7715577972,8.642,8,0.2125229835
245.875106,2.6085419844,2.5908935507,-0.0148851446,0.0000527013,0.0176482717,-0.0149378459,0.1322562088,0.2136187235,-0.0260965995,0.2703698719,0.4895788874,1.2550485719,0.0151664790,-0.0418426770,-8.7869621776,8.657,9,0.2146148154
245.916789,2.6079071350,2.5908935507,-0.0155749111,0.0000473548,0.0170134387,-0.0156222659,0.1329651021,0.2124263915,-0.0286159681,0.2728792314,0.4891261938,1.2556764801,0.0150697952,-0.0418313849,-8.7845908280,8.655,9,0.2162732814
245.958525,2.6072427413,2.5908935507,-0.0162628644,0.0000425507,0.0163490598,-0.0163054150,0.1336463129,0.2111260720,-0.0312076685,0.2748352984,0.4886745508,1.2562985058,0.0149286170,-0.0417387456,-8.7651365733,8.635,9,0.2175176683
246.000128,2.6065519335,2.5908935507,-0.0169458564,0.0000382339,0.0156582652,-0.0169840903,0.1342987406,0.2097268521,-0.0335812774,0.2762640138,0.4882253334,1.2569129498,0.0147466574,-0.0415703031,-8.7297636587,8.600,8,0.2183677557
