t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
268.875135,2.5009653271,2.5356702424,-0.0514428993,-0.0336485306,-0.0346014921,-0.0177943687,0.0606410533,-0.0144295672,-0.2686788016,0.0072183964,0.5497532153,1.0802352041,-0.0032665562,0.0011889545,0.0012133093,-0.0000154836,0.0973761614,0.0630753148,0.2496804389,-0.379,0,0.0049767783
268.916795,2.4988171126,2.5356702424,-0.0516868385,-0.0302349031,-0.0367601989,-0.0214519354,0.0591093783,-0.0253771509,-0.2627420075,0.0066990344,0.5497548054,1.0801017280,-0.0032034279,0.0021039532,0.0014627006,-0.0000155569,0.1478775498,0.0630753148,0.4418301701,-0.571,0,0.0048468194
268.958440,2.4966596824,2.5341362616,-0.0519218431,-0.0271675865,-0.0373930761,-0.0247542565,0.0575513335,-0.0323816319,-0.1681075453,0.0065284844,0.5497563033,1.0799706987,-0.0031447021,0.0026869851,0.0016878694,-0.0000156275,0.1641819779,0.0630753148,0.5642668758,-0.694,0,0.0049266824
269.000140,2.4944897667,2.5280003384,-0.0521482546,-0.0317099774,-0.0334131070,-0.0204382771,0.0561591207,-0.0205745994,0.2833687815,0.0067016132,0.5497577145,1.0798362748,-0.0032261734,0.0016295662,0.0013935843,-0.0000156955,0.0733301247,0.0630753148,0.3422089091,-0.472,0,0.0046954615
269.041743,2.4923156880,2.5249323769,-0.0523652196,-0.0382243882,-0.0324992012,-0.0141408314,0.0548049873,-0.0140167234,0.1573890236,0.0064243602,0.5497591012,1.0797007151,-0.0032534345,0.0010881562,0.0009641928,-0.0000157607,0.0568489984,0.0630753148,0.2285128011,-0.358,0,0.0043733747
269.083587,2.4901201473,2.5203304345,-0.0525744138,-0.0416450718,-0.0300822856,-0.0109293420,0.0535515587,-0.0068318459,0.1724370590,0.0060256162,0.5497604372,1.0795644619,-0.0032700752,0.0005108363,0.0007452174,-0.0000158235,0.0225652434,0.0630753148,0.1072756155,-0.237,0,0.0040057876
269.125128,2.4879319692,2.5157284921,-0.0527731125,-0.0471515719,-0.0276515965,-0.0056215406,0.0523994089,0.0026249821,0.2269638734,0.0055609306,0.5497617168,1.0794281416,-0.0032716879,-0.0002098302,0.0003833048,-0.0000158832,0.0033359798,0.0630753148,-0.0440643505,-0.086,0,0.0036511735
269.166794,2.4857291539,2.5126605306,-0.0529633760,-0.0520994401,-0.0267712423,-0.0008639358,0.0512839405,0.0079000872,0.1266025220,0.0050947712,0.5497629336,1.0792922910,-0.0032604134,-0.0006014319,0.0000589075,-0.0000159403,0.0005459664,0.0630753148,-0.1263007069,-0.003,0,0.0033564217
269.208427,2.4835203146,2.5095925690,-0.0531444282,-0.0541125063,-0.0259059326,0.0009680781,0.0502045266,0.0102647356,0.0567515617,0.0047034556,0.5497640832,1.0791568375,-0.0032508842,-0.0007745704,-0.0000660084,-0.0000159947,0.0000000000,0.0630753148,-0.1626597754,0.033,0,0.0031100203
269.250138,2.4812999580,2.5049906266,-0.0533167033,-0.0559213479,-0.0235187870,0.0026046445,0.0492245771,0.0161898710,0.1422032480,0.0043857800,0.5497651666,1.0790224155,-0.0032261283,-0.0012096712,-0.0001775977,-0.0000160464,0.0000000000,0.0630753148,-0.2540309535,0.124,0,0.0029662881
269.291794,2.4790756073,2.5019226650,-0.0534796100,-0.0599795265,-0.0226627029,0.0064999165,0.0482802978,0.0207865488,0.1103202681,0.0042032038,0.5497661799,1.0788890958,-0.0031996735,-0.0015465341,-0.0004431969,-0.0000160953,0.0000000000,0.0630753148,-0.3247721682,0.195,0,0.0029235456
269.333442,2.4768450545,2.4988547035,-0.0536333319,-0.0611931616,-0.0218215638,0.0075598297,0.0473710660,0.0225618171,0.0426064393,0.0041591060,0.5497671241,1.0787563591,-0.0031856807,-0.0016767428,-0.0005154671,-0.0000161415,0.0000000000,0.0630753148,-0.3521159861,0.222,0,0.0029252798
269.375131,2.4746060859,2.4942527611,-0.0537780101,-0.0622836741,-0.0194552383,0.0085056640,0.0465604311,0.0279856772,0.1301726416,0.0041867046,0.5497680040,1.0786253065,-0.0031452614,-0.0020764226,-0.0005799588,-0.0000161850,0.0000000000,0.0630753148,-0.4360487565,0.306,0,0.0030709956
269.416770,2.4723639385,2.4911847995,-0.0539133088,-0.0632635545,-0.0186264122,0.0093502457,0.0457843306,0.0297042233,0.0412451070,0.0044122226,0.5497688137,1.0784949674,-0.0031281403,-0.0022066645,-0.0006375467,-0.0000162256,0.0000000000,0.0630753148,-0.4633995473,0.334,0,0.0032570036
269.458454,2.4701139698,2.4881168380,-0.0540395102,-0.0641440266,-0.0178057132,0.0101045163,0.0450424259,0.0313614041,0.0397723405,0.0046973149,0.5497695610,1.0783653565,-0.0031106599,-0.0023338243,-0.0006889766,-0.0000162635,0.0000000000,0.0630753148,-0.4901030950,0.360,0,0.0034811599
269.500118,2.4678599995,2.4835148956,-0.0541563916,-0.0649351751,-0.0154553093,0.0107787835,0.0443984547,0.0367110508,0.1283915199,0.0050500059,0.5497702468,1.0782379553,-0.0030576286,-0.0027363119,-0.0007349515,-0.0000162986,0.0000000000,0.0630753148,-0.5746254895,0.445,0,0.0038802110
269.541810,2.4655998364,2.4804469340,-0.0542640639,-0.0656460621,-0.0146453259,0.0113819982,0.0437882327,0.0383775363,0.0399956510,0.0056497918,0.5497708651,1.0781114413,-0.0030363363,-0.0028724762,-0.0007760817,-0.0000163309,0.0000000000,0.0630753148,-0.6032200104,0.474,0,0.0043124159
269.583450,2.4633382252,2.4773789724,-0.0543623092,-0.0662848298,-0.0138370121,0.0119225206,0.0432116906,0.0400248883,0.0395364480,0.0063021966,0.5497714245,1.0779858460,-0.0030142874,-0.0030094644,-0.0008129373,-0.0000163604,0.0000000000,0.0630753148,-0.6319875242,0.502,0,0.0047774185
269.625109,2.4610716509,2.4773789724,-0.0544512916,-0.0644259517,-0.0161093000,0.0099746601,0.0425404697,0.0317313584,-0.1990447168,0.0069737673,0.5497719259,1.0778570516,-0.0030910653,-0.0024010098,-0.0006801224,-0.0000163871,0.0000000000,0.0630753148,-0.5042120582,0.375,0,0.0048842949
269.666804,2.4587996169,2.4789129532,-0.0545310116,-0.0578899694,-0.0199354039,0.0033589578,0.0417098279,0.0148534682,-0.4050693649,0.0070974669,0.5497723843,1.0777239295,-0.0031949306,-0.0011336655,-0.0002290306,-0.0000164111,0.0000000000,0.0630753148,-0.2380697471,0.108,0,0.0045641399
269.708438,2.4565277797,2.4804469340,-0.0546012795,-0.0495842162,-0.0237667508,-0.0050170632,0.0407195466,-0.0040224654,-0.4530224053,0.0065982442,0.5497727988,1.0775897959,-0.0032192066,0.0002850275,0.0003420885,-0.0000164322,0.0000000000,0.0630753148,0.0598557820,-0.190,0,0.0041646357
269.750098,2.4542517475,2.4804469340,-0.0546622425,-0.0421210777,-0.0260657219,-0.0125411648,0.0396334749,-0.0185410297,-0.3484455436,0.0060035090,0.5497731556,1.0774576700,-0.0031710227,0.0013670273,0.0008551195,-0.0000164505,0.0000000000,0.0630753148,0.2870757325,-0.417,0,0.0039723767
269.791794,2.4519714567,2.4804469340,-0.0547138815,-0.0378479144,-0.0283591468,-0.0168659671,0.0384518438,-0.0299819630,-0.2745824000,0.0057153346,0.5497734472,1.0773288258,-0.0030922591,0.0022242713,0.0011500062,-0.0000164660,0.0072339829,0.0630753148,0.4670969635,-0.597,0,0.0040871403
269.833475,2.4496900460,2.4804469340,-0.0547561187,-0.0340082614,-0.0306523592,-0.0207478573,0.0371746621,-0.0411143112,-0.2671763569,0.0058701497,0.5497736744,1.0772046084,-0.0029812199,0.0030898830,0.0014146930,-0.0000164787,0.0293651488,0.0630753148,0.6488754253,-0.779,-1,0.0046038299
269.875185,2.4474054511,2.4773789724,-0.0547889875,-0.0329909826,-0.0298721193,-0.0217980049,0.0359299905,-0.0420671297,-0.0228676443,0.0066356384,0.5497738400,1.0770810391,-0.0029656628,0.0031671878,0.0014862973,-0.0000164885,0.0202691059,0.0630753148,0.6651094440,-0.795,0,0.0051189302
269.916795,2.4451251576,2.4743110109,-0.0548124040,-0.0369425927,-0.0290723054,-0.0178698112,0.0347186444,-0.0379480773,0.0988572594,0.0074148745,0.5497739528,1.0769557872,-0.0030060437,0.0028598812,0.0012184534,-0.0000164956,0.0125998041,0.0630753148,0.6005750593,-0.730,0,0.0054191395
269.958544,2.4428364637,2.4697090685,-0.0548264854,-0.0404933139,-0.0267481433,-0.0143331715,0.0336041385,-0.0304623784,0.1796567720,0.0079042561,0.5497740142,1.0768277734,-0.0030723315,0.0022888434,0.0009773075,-0.0000164998,0.0005043233,0.0630753148,0.4806571230,-0.610,0,0.0054264122
270.000127,2.4405564880,2.4666411069,-0.0548311355,-0.0436838160,-0.0259503511,-0.0111473195,0.0325228738,-0.0269069117,0.0853312011,0.0079513756,0.5497740220,1.0766987398,-0.0030968076,0.0020200318,0.0007600802,-0.0000165012,0.0000000000,0.0630753148,0.4242066807,-0.554,0,0.0053267210
270.041777,2.4382728024,2.4635731453,-0.0548264131,-0.0465506433,-0.0251572635,-0.0082757698,0.0314746545,-0.0236302941,0.0786388217,0.0078403513,0.5497739735,1.0765689033,-0.0031160767,0.0017705898,0.0005642835,-0.0000164998,0.0000000000,0.0630753148,0.3718238505,-0.501,0,0.0051491279
270.083448,2.4359883985,2.4605051838,-0.0548122945,-0.0491266323,-0.0243657881,-0.0056856622,0.0304594134,-0.0205924132,0.0729091422,0.0076121936,0.5497738677,1.0764384432,-0.0031310414,0.0015382647,0.0003876770,-0.0000164955,0.0000000000,0.0630753148,0.3230355880,-0.453,0,0.0049165696
270.125197,2.4337004901,2.4574372222,-0.0547887292,-0.0514412884,-0.0235786206,-0.0033474408,0.0294769708,-0.0177703707,0.0677290214,0.0072995856,0.5497737038,1.0763075108,-0.0031423782,0.0013221486,0.0002282453,-0.0000164885,0.0000000000,0.0630753148,0.2776511972,-0.407,0,0.0046473857
270.166788,2.4314224653,2.4559032414,-0.0547558824,-0.0510882805,-0.0243237496,-0.0036676019,0.0284634813,-0.0212909533,-0.0844939828,0.0069096650,0.5497734812,1.0761775079,-0.0031200693,0.0015827982,0.0002500755,-0.0000164786,0.0000000000,0.0630753148,0.3323876159,-0.462,0,0.0044767822
270.208440,2.4291425896,2.4543692606,-0.0547136175,-0.0483382419,-0.0250780972,-0.0063753757,0.0274185605,-0.0272654029,-0.1433867903,0.0066608920,0.5497732028,1.0760492995,-0.0030770014,0.0020278535,0.0004347051,-0.0000164659,0.0000000000,0.0630753148,0.4258492272,-0.556,0,0.0044784132
270.250141,2.4268620456,2.4497673183,-0.0546619192,-0.0483000366,-0.0227568162,-0.0063618827,0.0264703599,-0.0230750210,0.1005691642,0.0067017196,0.5497728721,1.0759200419,-0.0031021815,0.0017141973,0.0004337851,-0.0000164504,0.0000000000,0.0630753148,0.3599814299,-0.490,0,0.0043675360
270.291789,2.4245866873,2.4482333375,-0.0546009215,-0.0482657072,-0.0234982992,-0.0063352143,0.0254912641,-0.0261915788,-0.0747973870,0.0065456067,0.5497724823,1.0757918025,-0.0030777459,0.0019457110,0.0004319667,-0.0000164321,0.0000000000,0.0630753148,0.4085993011,-0.538,0,0.0043506014
